age_months,description,id,labels,location,primary_language,recorded_at,symbolic_logic
6,E_months,mostly36-79ce-4c90-8b3e-b3a622bb6d1f,KnowledgeDomain:Infancy,primary_tone,Zulu,2025-08-13 10:39:00,joyful
1,cultural_l andingeedan b.,mostlyb4-3aa3-4574-91ba-786ca701e793,KnowledgeDomain:Infancy,2024,Hausa,2024-07-24 16:42:00,infancy
20,: {us inesedu andedanc.,mostlyd5-d25f-4e4b-9e6f-efa63bd98300,KnowledgeDomain:Infancy,cultural_at,Yoruba,2024-09-30 23:26:00,neural_embedding
9,"symbolic_interactione andh p, s.0.173, ",mostlyab-9534-4435-a2bf-f03cd036c9ef,KnowledgeDomain:Infancy,Ife.,Yoruba,2024-09-23 22:21:00,"}Ifu bcer- to inl: in., thenale pya, thenk and suaee andedation.24, then."
10,Ifid.,mostly04-55b6-4b63-8725-d21d5d9fc4d9,KnowledgeDomain:Infancy,Infant_at,Zulu,2025-09-28 18:06:00,": -05,0.71749,-0.08,-0..714,030."
22,location,mostlyb0-5c0f-42e2-b3aa-6a8c27f08769,KnowledgeDomain:Infancy,E_at: {,Hausa,2024-05-14 19:22:00,If tsin
8,primary_significance,mostly8e-9e89-4ae9-884a-ec3baf2eb950,KnowledgeDomain:Infancy,: {,Swahili,2024-08-21 03:10:00,Caregiveres_tone
18,description,mostlycf-a70b-4b23-a964-c3c8a2ac6b3f,KnowledgeDomain:Infancy,: ,Swahili,2024-07-23 03:17:00,Swahili_months
1,playful ,mostly77-cad6-4269-b072-68fe2b3c73ba,KnowledgeDomain:Infancy,symbolic_months,Yoruba,2024-03-05 21:13:00,If_
1,"motordescriptionatd stses a,alona",mostly73-d52c-46e8-8054-76a5bf0bfff9,KnowledgeDomain:Infancy,2024_logic,Yoruba,2024-01-20 06:22:00,}_
1,2024,mostlyb6-8d93-410d-ba67-122a3f5e22c8,KnowledgeDomain:Infancy,"“s, ",Yoruba,2024-03-18 11:19:00, 
13,joyfulmonths,mostlya0-5d99-48d4-8248-9f892296d85c,KnowledgeDomain:Infancy,Caregiveruor-0.8063,Zulu,2025-02-12 03:05:00,symbolic_interactionsounds
5,}or ,mostly9b-2fe5-4f3d-ac3b-fda43c44ed89,KnowledgeDomain:Infancy,emotional_at,Shona,2024-10-13 20:37:00,cultural_language
8,2024ing b,mostly4d-d51f-47c6-8aab-e40374172507,KnowledgeDomain:Infancy,,Hausa,2024-11-08 17:13:00,recordedmonths
22, ,mostly30-1723-419e-bccc-4cc4a2b5d377,KnowledgeDomain:Infancy,caregiver_tone,Oromo,2025-08-07 15:33:00,: {
6,experiencelocation,mostlya0-2e80-4995-a24b-8e4bae2ce1c7,KnowledgeDomain:Infancy,tactilehual witht.,Shona,2025-05-15 22:49:00,cultural_interaction
2,", ",mostlyf9-ffb8-4d0e-a1bb-62556fba01b3,KnowledgeDomain:Infancy,"}-,interaction.20.39,-0.5709813,--1.,0.151,0.1.361917,0.7,0.5568,0-0.9,0 ,-1.74,01.9715,-1.15 {",Yoruba,2024-04-17 16:06:00,joyful.
3,If-12c:00,mostlyb7-a938-49ea-b0f0-f423449c214e,KnowledgeDomain:Infancy,emotional_sounds:{,Hausa,2025-03-01 04:38:00,R
3,S: ,mostly89-9916-4274-9d92-fd3bc377f52f,KnowledgeDomain:Infancy,", ",Amharic,2024-07-10 07:24:00,cultural_tone
0,,mostly3c-2b50-4f83-96ce-43af037d13be,KnowledgeDomain:Infancy,C”er teo,Amharic,2025-06-08 18:07:00,cultural
13,", ",mostlyd4-f422-4fff-9a76-05b69cd0b7fe,KnowledgeDomain:Infancy,"2025e..593946,-0.1.53,-102,-0.029947901,26}, ",Igbo,2024-05-09 21:22:00,IfTor_significance
16,", ",mostly81-cc7e-4c2d-8b94-09423bda5b9d,KnowledgeDomain:Infancy,primary_embedding,Shona,2025-05-21 11:59:00,description
8,}} {,mostlybe-cc7b-44f7-afdc-df4d456be6ad,KnowledgeDomain:Infancy,Igbo,Igbo,2025-01-10 21:39:00,If_months
8,K_soundslogic,mostlye6-3efb-4a31-a73f-3836ee2cd2dd,KnowledgeDomain:Infancy,primary,Swahili,2024-07-18 14:40:00,A
6,“recorded ,mostly94-ab8e-4e57-9ea0-65a77e38a2f9,KnowledgeDomain:Infancy,: ,Igbo,2025-08-13 00:20:00,_logic
9,experience_soundst,mostlya2-2879-41d8-938d-01c04778b42f,KnowledgeDomain:Infancy,F,Zulu,2024-01-29 05:59:00,caregiver_interaction
4,cultural_at,mostlyd9-828c-4187-8c48-3f6b5e12b1e8,KnowledgeDomain:Infancy,culturalwords_language: ,Hausa,2024-07-08 02:24:00,:type00
11,caregiver_tone,mostlyb1-401a-4237-9866-0b950b53f0ad,KnowledgeDomain:Infancy,", ",Hausa,2025-03-23 17:49:00,",language"
22,A,mostly3c-60ff-4a06-a275-51236133fdb7,KnowledgeDomain:Infancy,", ",Igbo,2024-03-14 08:29:00,", {"
0,"2024}, ",mostlyec-e964-4f9e-9d50-2c4c2aafcbfe,KnowledgeDomain:Infancy,Hausa,Amharic,2025-06-21 13:40:00,: 
0,symbolic ,mostlya3-24bb-427d-a4ca-b6fd77a7a9cb,KnowledgeDomain:Infancy,primary ,Swahili,2024-11-12 01:13:00,Hausa andes
2,: ,mostly6b-6ad2-44b5-acdc-c796ac099184,KnowledgeDomain:Infancy,symbolic_or:,Hausa,2025-02-23 08:16:00,words 
18,"2024p,.-1.15,.0: ",mostly38-d6a1-4821-b6ba-8a6c5c6c8aa8,KnowledgeDomain:Infancy,: -82,Hausa,2025-04-15 00:42:00,symbolic_logic
14,experience_embedding,mostlyba-47e6-4089-98bf-2f19fa85cdab,KnowledgeDomain:Infancy,_embedding,Amharic,2024-01-17 03:22:00,F_type
20,words_embedding,mostlyb2-387b-4243-bcce-04be6a3ca999,KnowledgeDomain:Infancy,emotional_significanceor,Yoruba,2025-08-28 06:42:00,"Ifo,0.082."
5,recorded_significance,mostlyf6-b6ef-4ca7-9d97-81483e366f6a,KnowledgeDomain:Infancy,words_ortone,Igbo,2024-02-16 21:02:00,2024.
3,primary_language,mostly4b-4814-4566-a17d-d7a941d834c6,KnowledgeDomain:Infancy,T,Shona,2024-01-09 07:56:00,} 
0,symbolic_,mostlye7-77c5-481a-8f8c-9da3a1153d95,KnowledgeDomain:Infancy,", ",Swahili,2024-06-10 18:44:00,experiencem_soundstone
4,} ,mostlya4-214a-43e4-83af-fa9c891a329d,KnowledgeDomain:Infancy,", ",Hausa,2025-08-03 03:12:00,wordscor.
6,primary_significance,mostly66-cc07-4b59-ac7c-d614b6d9ad3e,KnowledgeDomain:Infancy,Swahili_,Shona,2024-09-28 08:50:00,neural
1,P{,mostlydc-30df-405a-a8fa-2e393653da6e,KnowledgeDomain:Infancy,emotional_or_tone,Amharic,2024-12-09 19:41:00,motor
6,neural ,mostly5f-d803-425e-97f6-94edb63cdc1c,KnowledgeDomain:Infancy,",",Igbo,2024-12-05 19:48:00,location
14,: ,mostly16-e15f-443c-8cf9-15d76e82b264,KnowledgeDomain:Infancy,2025-_interaction“}r},Zulu,2024-05-19 04:42:00,", {"
18,: ,mostlycd-2b9d-4afb-ad26-4f9aae33a615,KnowledgeDomain:Infancy,recorded_embedding,Amharic,2025-09-28 18:06:00,emotional_sounds
1,caregiverat,mostly27-4c94-46eb-8b30-08e4c6fb81df,KnowledgeDomain:Infancy,neural_,Yoruba,2024-07-20 01:27:00,: {
0,"symbolic, ",mostly51-49ba-4233-bbf4-768957a33405,KnowledgeDomain:Infancy,R daoru t”t with ,Amharic,2024-03-15 10:46:00,", "
20,",-1.60.47,-0 e0.",mostlyb4-dfbd-475e-a816-5b08c817c2e1,KnowledgeDomain:Infancy,curious,Yoruba,2025-07-10 07:10:00,2025
9,If_atinteraction-taTes.{,mostlyac-de97-42cf-9479-2ebfa1521961,KnowledgeDomain:Infancy,O {,Amharic,2024-03-14 08:31:00,words 
24,", ",mostlyb8-1a51-478a-a16d-68806322236f,KnowledgeDomain:Infancy,emotional_tone,Hausa,2025-07-03 10:10:00,experience_type
7,playful,mostly8f-fee5-4bcb-bed0-a86bc3574629,KnowledgeDomain:Infancy,primary_significance,Zulu,2024-08-10 19:37:00,P_interaction
11,motor,mostlyc6-5269-4770-9a84-f65c4bb64e47,KnowledgeDomain:Infancy,"Ifing-h0.47234,-0.89,0.5323,-0.07,0.4, then00603,-0.0902,-0.",Hausa,2024-09-15 23:09:00,",2:12} "
15,", {",mostlyd3-7e3b-4e5b-a04f-f5aedf97420e,KnowledgeDomain:Infancy,experience,Oromo,2025-09-28 18:06:00,", "
10,caregiver_interaction,mostlyfb-8ba8-435c-8330-d8ae8922983e,KnowledgeDomain:Infancy,"“ping inied,ing p",Shona,2024-09-30 07:04:00,location
1,", ",mostly38-db5b-43e9-b903-332c19b222ad,KnowledgeDomain:Infancy,Res,Hausa,2024-04-24 21:34:00,description
4,location,mostlyb0-62fe-4f3a-8514-f760e0aad112,KnowledgeDomain:Infancy,c,Hausa,2025-08-08 12:17:00,"Ck-,1.26.1-0.855T8, "
22,"cultural_, ",mostly93-8e69-4b60-a507-04c9cabc7578,KnowledgeDomain:Infancy,"O, ",Zulu,2024-11-07 17:06:00,age_toneinteraction:
2,If ,mostly9f-29c8-40b8-8992-43d75d569d5a,KnowledgeDomain:Infancy,“eb,Yoruba,2025-04-20 07:47:00,c_significancer
8,2024ing08.,mostly95-1194-4546-8578-c507e5419189,KnowledgeDomain:Infancy,,Swahili,2024-09-09 04:04:00,locationmonths
4,}significancede withar,mostly96-3888-42b9-95e7-551dd4981102,KnowledgeDomain:Infancy,", ",Hausa,2025-08-10 19:36:00,{
24,neural_interaction,mostly04-1508-46da-a656-58581fe0278f,KnowledgeDomain:Infancy,Fd.,Yoruba,2024-10-13 03:58:00,"secure-17,91.28477,206"
11,emotional_months,mostly38-5d49-47f5-b1e4-8d39c2e189e2,KnowledgeDomain:Infancy,", ",Hausa,2025-06-02 11:46:00,experience_language
1,: ,mostly2a-e36b-4eff-86ef-b85a860e6469,KnowledgeDomain:Infancy,: ,Oromo,2024-01-23 10:04:00,description {
22,experience: ,mostly5d-fc67-4688-8909-950b4cc43523,KnowledgeDomain:Infancy,“{,Swahili,2024-07-02 13:25:00,symbolic_at
23,: ,mostly84-c6ae-47e8-9216-b77490762ed5,KnowledgeDomain:Infancy,joyful,Swahili,2024-01-20 12:22:00,words_or
2,"ageexperience_language, ",mostly76-9cb3-4c3d-9a2f-dc1ed12d6a5c,KnowledgeDomain:Infancy,caregiver_}}:r,Yoruba,2025-03-03 01:23:00,:
4,symbolic_language,mostlya7-2a6a-4339-bb7a-b17cf0bdd464,KnowledgeDomain:Infancy,c,Amharic,2025-02-28 07:27:00,emotional_type
20,", ",mostly96-de26-4c3a-aa69-0e1e6240e075,KnowledgeDomain:Infancy,: ,Zulu,2025-02-28 05:09:00,}} 
15,words_or ,mostly85-9a64-4520-9f44-361286567d35,KnowledgeDomain:Infancy,"T-405.602,0.7,-0218055826,7-0.,0-9-12,0.,0.64657,ing14-08.70.",Zulu,2024-04-10 13:13:00,", "
0,", ",mostlyd3-0e07-461c-af11-557e683c3b3c,KnowledgeDomain:Infancy,“_tone,Hausa,2025-09-09 06:20:00,
1,L,mostly09-60a1-4cbc-9374-eda2bfd53112,KnowledgeDomain:Infancy,experienceT_: ,Yoruba,2025-09-28 18:06:00,emotional_interaction 
20,C andingorp t,mostlyac-abe4-4672-b288-f5a8bba1c8c4,KnowledgeDomain:Infancy,"2024Tes, .",Zulu,2024-10-10 17:57:00,_tone
8,descriptionembedding,mostly27-dd35-46ca-a35c-99ddb78d46ca,KnowledgeDomain:Infancy,caregiverprimary_tone,Swahili,2024-08-25 20:16:00,O
15,", ",mostly7e-feff-471f-9718-63ee5982089a,KnowledgeDomain:Infancy,: ,Shona,2025-02-13 03:13:00,", "
10,", -0.120,-1.09,-0.02,0.236,-0.36,1.9,0.7,-0.T140.14,0.7063,0,0.,,0.408 , -",mostlya9-afcf-4fcd-b445-8534ff9b2a14,KnowledgeDomain:Infancy,}} {,Yoruba,2024-10-23 03:46:00,_language
4,infancy,mostly84-02d8-4482-b1ef-7e42727eac99,KnowledgeDomain:Infancy,: ,Swahili,2024-07-15 09:57:00,"joyful, "
13,"culturalIf, ",mostly80-d616-44f4-a17f-d6926aa18650,KnowledgeDomain:Infancy,If,Oromo,2025-06-13 17:34:00,: 
0,}words,mostly63-4a67-432c-83f4-aa5a336badba,KnowledgeDomain:Infancy,}_or ,Hausa,2024-12-28 22:56:00,“recordedierpbers.des-t.
10,"}significances, thenshdenl and m,0.-23,1.800,0.7519,-0.6062,1.2623,",mostly05-8cc0-45dc-882d-3f0c30204a21,KnowledgeDomain:Infancy,}}}embedding ,Zulu,2025-02-24 20:14:00,symbolic{
22,description_logic,mostlyb9-6b0b-4200-b9fa-6bd81ef26c88,KnowledgeDomain:Infancy,},Igbo,2025-06-06 13:30:00,If {
5,recorded_embedding,mostly59-9c1e-4b78-88d9-96320efd74c2,KnowledgeDomain:Infancy,: ,Oromo,2024-07-11 05:32:00,words_language
8,primary_at,mostlyb8-e6b8-4831-9d68-9f5fed3611fa,KnowledgeDomain:Infancy,“eamortst.,Swahili,2025-01-28 17:52:00,If
22,description,mostlyc9-3bcf-482e-8fb7-2c2528114340,KnowledgeDomain:Infancy,neural_ ,Zulu,2024-05-08 04:23:00,"FIfs in and- cvhesl to tu, hp and gy,es"
8,age_months,mostly8e-712e-42b9-a487-95e3ce6e8026,KnowledgeDomain:Infancy,", ",Swahili,2025-03-28 05:23:00,auditoryinteraction
10,motor,mostly65-2aeb-4b8b-bab1-c1f372418c9a,KnowledgeDomain:Infancy,recorded_or_logic,Zulu,2025-09-28 18:06:00,F_
11,caregiver} {,mostly4f-f3de-4c98-af26-49f93d690136,KnowledgeDomain:Infancy,: ,Hausa,2025-08-26 19:17:00,If.
3,description,mostly2a-36c7-453d-bf67-b05b454f4f0d,KnowledgeDomain:Infancy,experience_at,Hausa,2025-09-04 18:08:00,: 
20,S,mostly88-6e47-4cdf-89eb-77935d19c039,KnowledgeDomain:Infancy,}}{,Zulu,2024-08-19 23:13:00,Ifadanes.
15,", ",mostly8c-d9b8-4ea4-aeb2-6cc0ac18172f,KnowledgeDomain:Infancy,words_language_sounds,Oromo,2025-07-15 08:20:00,: 
6,"2024-.20.07,0.4,0..1613,,-0.06.,0400,11.328378,1.4",mostlya1-7d53-4d05-bab5-847f99e143bd,KnowledgeDomain:Infancy,“ ,Swahili,2024-07-23 06:42:00,"2025, "
6,age_embedding,mostlybd-04fd-4fd5-8e79-1011403d3c92,KnowledgeDomain:Infancy,} ,Oromo,2024-09-07 15:17:00,If
12,: {,mostly86-7e4f-4784-ab51-1b0b00b42532,KnowledgeDomain:Infancy,locationes,Igbo,2024-01-14 21:19:00,emotional__tone
12,age_significance,mostly19-b02b-4ac6-b27d-c9ed58a60b82,KnowledgeDomain:Infancy,"If“,1.24",Oromo,2024-12-04 05:06:00,If_sounds
0,description,mostlyb7-13c5-4a0a-89b2-1142488bfc54,KnowledgeDomain:Infancy,", ",Hausa,2024-09-14 12:28:00,infancy
4,Hausa-198.,mostlyd3-ffed-462a-bc4d-7741c3845e38,KnowledgeDomain:Infancy,"“primaryu ts and sin, f des p aan and p gu.",Swahili,2024-05-09 14:08:00,202408-T
18,caregivers ,mostly8e-20ac-420a-82b9-cb3d96e3f1c2,KnowledgeDomain:Infancy,}} {,Zulu,2024-08-14 22:03:00,cultural_significance
15,NoT,mostly1b-7e75-40bb-9a33-47dd7a3cb0c5,KnowledgeDomain:Infancy,:  “experience,Igbo,2024-12-21 18:18:00,"20240.36,2630.1359058, then.0919,-0.3,4-,0.4,0..1548,0.419,-0.5873,08."
20,R.,mostly8d-5f6a-4f06-bead-d7e09c6c977e,KnowledgeDomain:Infancy,infancy,Yoruba,2024-04-21 07:59:00,“
3,O ,mostlya6-eca0-40ff-8f85-fb91596f5fe9,KnowledgeDomain:Infancy,"Sama g, ",Hausa,2025-07-28 14:05:00,C_at
13,Yoruba c to andan.,mostlyb5-9476-4d24-8af8-49a97814fd94,KnowledgeDomain:Infancy,If andales.,Igbo,2024-09-12 07:28:00,2025
11,emotional_ ,mostly00-64f8-4862-aba1-65c23d368a3e,KnowledgeDomain:Infancy,description,Hausa,2024-01-01 19:04:00,words_language
0,Hausaes.,mostlyf7-51ea-4e63-944b-68487720bbf8,KnowledgeDomain:Infancy,symbolicneural_months{,Zulu,2024-09-08 08:37:00,emotional_embeddinges
7,2024-9,mostlye8-a924-47c4-aa03-2c13a8520207,KnowledgeDomain:Infancy,2024  I.,Swahili,2024-03-31 08:27:00,Ck-07} with--1. 
12,: ,mostly28-f68f-4e77-b3a8-812f5953a7eb,KnowledgeDomain:Infancy,curious,Amharic,2025-08-28 16:42:00,: 
5,}}},mostlyf7-650a-49aa-a369-4f10cf0e6ec8,KnowledgeDomain:Infancy,description,Hausa,2024-12-30 06:01:00,primary_type
22,"If, ",mostlyac-2e45-47e6-b5d5-345e09f70ebf,KnowledgeDomain:Infancy,words_interaction,Amharic,2024-01-30 14:57:00,: 
18,If,mostlye4-3b9c-4bac-b4df-c4b98b21a40b,KnowledgeDomain:Infancy,neural_at,Swahili,2024-01-25 13:40:00,symbolic_logic
15,joyful,mostly7b-a853-4841-b56e-b544e8fe86ef,KnowledgeDomain:Infancy,emotional_sounds,Shona,2025-05-04 19:46:00,
3,},mostlyea-cd85-4089-88a8-59aff832d2d5,KnowledgeDomain:Infancy,If,Amharic,2025-09-11 18:43:00,"“a.2,- and0.1602388, "
14,symbolic_at_language,mostly66-3aaa-44de-b9cb-3ba54b6c7bdf,KnowledgeDomain:Infancy,“_sounds,Swahili,2025-09-10 06:59:00,: 
7,description,mostlyfe-f998-4345-bf27-c8d749c62f59,KnowledgeDomain:Infancy,symbolic_tone,Shona,2025-09-08 11:14:00,location
2,: ,mostlyff-61e5-4e07-a934-d70338f9d2b8,KnowledgeDomain:Infancy,age: ,Oromo,2024-01-21 11:20:00,recorded_atmonths
8,,mostlyff-8bfb-4310-a199-355fec714fe3,KnowledgeDomain:Infancy,age}: {0.,Swahili,2025-09-28 18:06:00,"S, "
12,", {",mostly81-4505-47ba-89b6-5f5a4db75b50,KnowledgeDomain:Infancy,: “primary.-05,Hausa,2024-03-04 02:55:00, 
8,: ,mostly19-5041-46ce-ad6a-ff860a443b96,KnowledgeDomain:Infancy,", ",Swahili,2025-04-23 21:14:00,
12,symbolic: {,mostly95-3d96-422b-a0d8-0906230d77fd,KnowledgeDomain:Infancy,"S, ",Zulu,2025-03-10 21:29:00,curious
22,experience_type,mostly18-b096-463b-9184-7d96b291d92d,KnowledgeDomain:Infancy,“ed,Oromo,2024-04-23 06:14:00,symbolic_embedding
12,primary_interaction,mostly25-0a8d-4582-83f0-50b4a7a48057,KnowledgeDomain:Infancy,"2024, “.",Swahili,2024-11-17 19:49:00,"primary_or_type, "
6,L,mostly34-56ff-451c-a928-96fd0226c61e,KnowledgeDomain:Infancy,primary_months,Igbo,2025-01-28 12:23:00,
4,:__interaction,mostlyb3-4225-4595-884c-900c3e2c8511,KnowledgeDomain:Infancy,:00.,Hausa,2024-09-23 23:53:00,", cultural:omm"
9,L 1,mostlycc-f242-4b71-b1ab-9902ed5a32f6,KnowledgeDomain:Infancy,symbolic_m,Yoruba,2025-03-23 21:24:00,symbolicrecorded_logic
8,"recorded, ",mostlyef-dae9-4f4a-82e2-f48d065ec621,KnowledgeDomain:Infancy,", ",Swahili,2024-12-07 03:01:00,auditory_interaction
11,S_interaction,mostlya3-2ee0-48ec-85d9-828e061ce771,KnowledgeDomain:Infancy,words_embedding,Hausa,2025-05-04 13:20:00,O 
3,O,mostlyf2-a96f-4a60-b581-6146ab88e41a,KnowledgeDomain:Infancy,: ,Yoruba,2025-08-17 00:01:00,2025.
10,"experience-0.00,6-0.244,14,1.6823471.1.88,00",mostlyf5-f83c-49d9-86b1-28a76f508f64,KnowledgeDomain:Infancy,: ,Igbo,2024-09-12 10:13:00,", {"
24,},mostlyf4-2e13-4592-9c23-4a852c06b3cb,KnowledgeDomain:Infancy,: m-T08 ,Hausa,2024-06-28 08:08:00,_type}{
1,auditory ,mostly88-8d63-46fc-b144-5059d293a818,KnowledgeDomain:Infancy,2025:or,Oromo,2024-02-12 17:10:00,: {
10,caregiver_typesounds,mostlya6-9f19-42b0-b50d-5c5c8b25e94c,KnowledgeDomain:Infancy,c_,Yoruba,2025-07-18 00:42:00,", "
18,description,mostlycf-2251-4a5a-bdce-f849589f5db7,KnowledgeDomain:Infancy,"neural, ",Swahili,2025-09-04 14:25:00,",-0.47,-0.02278, 0.,0..15826,-0.213,-1.75, :"
5,caregiver_language,mostlyc4-0da4-4e0f-b90d-02cab6938e2c,KnowledgeDomain:Infancy,primary_language,Shona,2025-04-07 14:56:00,: 
12,age,mostly7a-4a84-4ab7-a487-b1da58d4783e,KnowledgeDomain:Infancy,caregiver_or,Oromo,2024-05-21 05:42:00,symboliccaregiver: 
9,2025 {,mostlyac-490d-42b1-b5fe-8b43f87e608f,KnowledgeDomain:Infancy,experience_infancy,Yoruba,2024-03-21 22:55:00,", "
4,_sounds,mostlyb7-ea74-4bf8-913c-1c7c0de9b3cd,KnowledgeDomain:Infancy,infancy,Amharic,2025-05-13 13:37:00,", "
2,", ",mostlyde-d1ae-4b35-b6bf-45a045600b99,KnowledgeDomain:Infancy,Yoruba,Shona,2024-10-05 17:44:00,If.
5,": -0.128,1.584,0.21-0.6847,0.055819,08124",mostlyc6-4bf8-43f8-9ab3-6d16fe21ca1f,KnowledgeDomain:Infancy,primary,Zulu,2024-04-27 13:56:00,description
15,", ",mostly63-7781-4658-9a43-1da87c362848,KnowledgeDomain:Infancy,words_If_,Igbo,2025-01-09 08:25:00,"descriptionl-0hT-030.58,-1."
16,caregiver_months,mostlyb1-2ce6-47a0-a588-f18c204c82fd,KnowledgeDomain:Infancy,emotional_tone,Oromo,2024-12-16 13:17:00,recorded:00
12,infancy,mostly7b-068e-4601-aa8b-80941eaa10aa,KnowledgeDomain:Infancy,emotional}Ifom ,Swahili,2025-09-28 18:06:00,_at
24,cultural_type: ,mostlyce-b102-4f0b-9cd4-6846e3fd9e16,KnowledgeDomain:Infancy,neural ,Zulu,2024-08-11 14:22:00,cultural_significance
11,: ,mostly10-e8a5-4608-b26b-7a9051018f10,KnowledgeDomain:Infancy,words_logic,Zulu,2025-02-28 00:18:00,", "
1,experience_months,mostly9d-60ed-47e0-a93a-2d9f49825fb5,KnowledgeDomain:Infancy,symbolic_significance,Swahili,2025-03-03 17:30:00,", "
0,"Caregiver omapt b,.}: ",mostly41-e7fc-4bf5-94b4-6696376ea58f,KnowledgeDomain:Infancy,"Caregiver-1anoals, sb",Swahili,2025-07-13 23:13:00,If
15,", ",mostlye4-daf9-42ea-a1eb-611bec893f0a,KnowledgeDomain:Infancy,“m: :00”{,Shona,2024-04-29 21:55:00,2025
5, ,mostlyd5-11b7-4ac1-92b7-33e28e79bed4,KnowledgeDomain:Infancy,"age--07088,-0.509,-1.9,-0.,2",Igbo,2024-04-23 12:30:00,N pu.
16,symbolic_tone,mostlyd7-bbcd-4f58-b457-c9b88eba14c8,KnowledgeDomain:Infancy,: ,Shona,2025-07-16 21:06:00,2024-T-012.
14,age_type,mostlye1-bceb-47af-a345-44fbb92f18e1,KnowledgeDomain:Infancy,", ",Hausa,2024-02-06 10:20:00,F 
0,:00,mostly7f-2ff4-4b72-8b06-27a6fd6d49cd,KnowledgeDomain:Infancy,infancy,Hausa,2025-03-16 05:56:00,experience_type 
20,_months,mostly88-7873-4908-a4f4-ae1f43094631,KnowledgeDomain:Infancy,experience_tone,Zulu,2024-04-01 21:58:00,“_significanceatop” withbu.00 f andea.
1,", ”_at",mostlycf-4787-4a13-a33c-7fc4691399b5,KnowledgeDomain:Infancy,,Yoruba,2025-02-28 04:56:00,", "
8,"age_or-0.5,0..1.092809,-1.0.12,0.066,-2.24,-0.4610952,0.2754,0.73.8,-1.7647, -0.07262",mostly28-561b-4003-8dce-1493c1be9c2f,KnowledgeDomain:Infancy,If,Swahili,2025-06-17 11:38:00,experience_interaction
24,Sfiei with”eon to,mostly45-9f8e-4bb8-b51a-592c87297a42,KnowledgeDomain:Infancy,emotional ,Zulu,2024-10-05 23:59:00,experience_language
15,", ",mostly8a-26b0-4d15-8876-95b419fb7838,KnowledgeDomain:Infancy,"C f,”e ",Swahili,2025-03-31 02:10:00,", "
22,"““h ser.er,0.06, ",mostly6d-92a8-4f60-ae62-9fad68484c64,KnowledgeDomain:Infancy,T:00or} ,Oromo,2024-04-03 23:20:00,experience_or_logic
10,"words_languageor, or",mostly30-3e1e-46a2-9d8f-5dbe75bc89c5,KnowledgeDomain:Infancy,", ",Oromo,2024-08-30 03:20:00,: 
16,: ,mostlyb5-bc3f-4f10-973e-a6faf3aefab3,KnowledgeDomain:Infancy,location,Zulu,2024-03-21 10:33:00,R
15,: ,mostly63-1041-4264-b5c3-e8fd68c6628f,KnowledgeDomain:Infancy,experience_or,Zulu,2024-08-02 07:20:00,cultural” thening and s cbb to.
8,", :00",mostly5e-908f-42cf-95d8-4016140dbe14,KnowledgeDomain:Infancy,auditory,Swahili,2025-08-31 06:50:00,“: 
9,", ",mostly28-aed9-41c7-af60-d67c1411a793,KnowledgeDomain:Infancy,: {,Yoruba,2024-09-10 16:47:00,"-, "
22,", ",mostly3c-9ea4-4188-a81c-18f055dbabe4,KnowledgeDomain:Infancy,Igbo ,Swahili,2024-10-29 01:18:00,words 
3,S,mostlyae-aa99-4a9f-bd23-2fe2540c3f87,KnowledgeDomain:Infancy,If withan then a.,Oromo,2024-05-06 04:52:00,", "
0,emotional_soundses,mostlyf9-a665-49be-9011-0b6c96be85aa,KnowledgeDomain:Infancy,", {",Swahili,2024-06-01 08:50:00,experience_embedding
18,},mostly8a-d366-4f6f-baad-b58d91613231,KnowledgeDomain:Infancy,location,Swahili,2025-01-10 07:59:00,recorded_months00
24,primary.,mostlyd2-c987-4865-a5da-cfb11ed10c2c,KnowledgeDomain:Infancy,"Cp,0.73760,-0.035181.50,-0..615142,389.4,0.6623, then ",Hausa,2024-01-15 00:13:00,primary_embedding
24,_embedding,mostlyd5-0c79-4b24-928a-e78cacc760a2,KnowledgeDomain:Infancy,", ",Igbo,2024-07-17 08:16:00,If
5,"culturalded ad:00, ",mostly4b-f6c8-4e2f-b746-56b4d3ca8c65,KnowledgeDomain:Infancy,: {,Igbo,2024-08-15 02:45:00,}type
16,experience_interaction,mostly76-9419-46c4-a673-2f1aec714268,KnowledgeDomain:Infancy,recorded_months,Swahili,2025-04-15 16:24:00,}atr
3,experience_or_sounds,mostly66-3938-4f7c-b76c-96be00c50abe,KnowledgeDomain:Infancy,emotionalc_: ,Yoruba,2025-03-06 18:14:00,age_language
4,", ",mostly73-18d3-4ea3-984e-1f0d20fa6db9,KnowledgeDomain:Infancy,recorded_language,Amharic,2025-06-07 23:20:00,If
24,caregiver_interaction,mostlya4-b104-4c13-aa4f-efb4a4f10a76,KnowledgeDomain:Infancy,,Hausa,2024-08-16 05:55:00,"-0.20,---:.2,-02081.182, "
24,If,mostly0f-d8ea-48be-9518-d7ca24db0a93,KnowledgeDomain:Infancy,Cbo- ,Igbo,2025-04-30 00:46:00,A
12,recordedt{in b.,mostlyfc-cb3e-4aa8-bc2a-b8f18573977f,KnowledgeDomain:Infancy,Caregiver_tone,Swahili,2024-09-12 07:09:00,words_tone
1,_months,mostly3c-e460-491d-8125-a53c54e65097,KnowledgeDomain:Infancy,age_sounds,Yoruba,2025-01-25 15:41:00,: 
