age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
62,primary} ,mostly7c-4381-46d4-9c0c-7527ff3a3c01,KnowledgeDomain:Adulthood,", ",Hausa,2024-07-01 02:13:00,impactan
53,recorded_taken,mostly57-a243-4960-b83a-647ee4dcf3f0,KnowledgeDomain:Adulthood,R ,Amharic,2025-08-03 22:00:00,recorded_logic
38,: ,mostly61-68e7-46ca-9709-36b3f714e4d6,KnowledgeDomain:Adulthood,2024-06,Yoruba,2025-09-27 12:51:00,expertisecT: 
39,"S0es: for,",mostly0d-4739-4057-8d15-1057bee75394,KnowledgeDomain:Adulthood,impact_embedding,Zulu,2025-06-27 15:02:00,20258
55,symbolic_demonstrated_at,mostly1f-23fb-4809-8587-2973196c2b77,KnowledgeDomain:Adulthood,description,Shona,2024-06-28 01:51:00,age{
24,age: ,mostly74-fde6-4cee-8a10-0108389f27e8,KnowledgeDomain:Adulthood,,Shona,2024-03-24 15:40:00,domain
47,"U, ",mostly5a-beb1-4604-a2a9-3546d77e5c38,KnowledgeDomain:Adulthood,", ",Hausa,2025-08-20 11:53:00,: 
35,impact,mostly0e-69b2-47e4-941a-911aaf18b43a,KnowledgeDomain:Adulthood,A,Amharic,2025-06-16 23:07:00,: 
36,: ,mostlyb0-7968-4b68-b392-cd4fee85cff9,KnowledgeDomain:Adulthood,", {",Zulu,2024-07-20 17:46:00,A_shared
42,adulthood_skill,mostly86-3d2c-4e72-85fa-983c3ffc3534,KnowledgeDomain:Adulthood,domain_,Yoruba,2025-01-25 01:38:00,collaboration
46,If,mostly55-e673-4e86-ad6d-51e7e8c51489,KnowledgeDomain:Adulthood,", ",Swahili,2025-04-23 17:19:00,",location."
41,domain,mostlydd-481d-45b2-8ca2-d7a4154fe5b5,KnowledgeDomain:Adulthood,", ",Oromo,2025-04-17 06:11:00,collaboration
31,"Ifeents, ",mostlyb7-a8ff-4912-83e9-c641cb268449,KnowledgeDomain:Adulthood,problem_at,Igbo,2025-03-03 14:27:00,problem_taken
25,adulthood,mostlya5-8b41-4b3f-8030-cc83438e6351,KnowledgeDomain:Adulthood,",_embedding",Zulu,2024-03-03 13:22:00,", "
27,R} and and d a.,mostlyb0-7fad-41f9-87e4-b5c796a0ad3a,KnowledgeDomain:Adulthood,F,Oromo,2025-05-04 11:17:00,A 
41,A.,mostly50-d35b-4dcf-a7a3-85a69319f977,KnowledgeDomain:Adulthood,expertise_logic,Yoruba,2025-09-27 12:51:00,2025: {
52,neural_language,mostlya1-09f8-4830-890b-5940100b7d7b,KnowledgeDomain:Adulthood,approach_shared,Igbo,2025-06-26 08:55:00,R f
36,expertise_shared,mostlye6-e9d8-47ff-810b-fd1bdf2c3ee7,KnowledgeDomain:Adulthood,Srre a,Swahili,2024-11-01 20:07:00,Lorale toes.
62,impact,mostly23-ed37-4156-9d30-53ffe8b53145,KnowledgeDomain:Adulthood,wisdom,Yoruba,2024-08-06 15:52:00,",_embedding"
33,", ",mostlye4-d021-4fa1-9a7d-c58aa7ff76bf,KnowledgeDomain:Adulthood,collaboration,Swahili,2024-08-18 16:27:00,A
58,neural_at_embedding,mostlya1-1f2c-43a6-b7d6-99be9eaf4bee,KnowledgeDomain:Adulthood,domain,Yoruba,2025-08-05 12:29:00,Lr and da
58,2025-,mostly41-c276-47cb-91a3-7486aee0d5f8,KnowledgeDomain:Adulthood,location,Hausa,2025-08-17 01:27:00,collaboration
45,", ",mostly55-f636-4b02-8697-c0380e2e18aa,KnowledgeDomain:Adulthood,recorded_at,Shona,2025-02-03 05:38:00,: 
35,location,mostly59-7b7b-4527-b8a6-f802dce78c4a,KnowledgeDomain:Adulthood,", ",Hausa,2025-09-27 12:51:00,problem
24,- ,mostly4b-fce9-472a-ab4f-6affee3a42fb,KnowledgeDomain:Adulthood,domain-,Swahili,2024-02-14 23:01:00,location
35,", ",mostly82-43b1-42d3-9427-0743860352c4,KnowledgeDomain:Adulthood,,Oromo,2025-04-07 05:36:00,A
41,: {,mostly08-21c5-42d6-9e00-14134c90b519,KnowledgeDomain:Adulthood,problem_solved,Amharic,2024-01-10 08:59:00,location
52,description,mostlydb-da1e-44a1-bdd5-7ee6e6cef907,KnowledgeDomain:Adulthood,: ,Swahili,2025-04-27 12:54:00,primary__at
24,domain,mostlya9-1575-48b4-a43f-f3e804dcaf0f,KnowledgeDomain:Adulthood,expertise ,Shona,2024-10-03 22:43:00,", "
22,", ",mostly49-e7da-473e-aad2-e68e3c4aaf14,KnowledgeDomain:Adulthood,primaryyears,Hausa,2025-04-19 13:43:00,problem_embedding
52,impact,mostlyf6-abe3-4168-8c26-ba1b0ebbb3dc,KnowledgeDomain:Adulthood,age {,Shona,2025-05-17 14:10:00,: 
54,},mostly4a-6a29-4642-8544-91523c7b1ce7,KnowledgeDomain:Adulthood, ,Amharic,2025-09-05 02:32:00,age_language
39,A,mostly35-838a-48a1-8f28-a9a1fa481ca8,KnowledgeDomain:Adulthood,symbolic_demonstrated,Igbo,2025-02-03 10:43:00,": 5,-0."
59,C_,mostly73-d081-452a-bbe8-9c2141a15dde,KnowledgeDomain:Adulthood,Swahili_taken,Shona,2025-03-11 19:15:00,_solved
51,", ",mostlyd5-1241-4719-8c37-73563df91c4a,KnowledgeDomain:Adulthood,", ",Shona,2024-10-20 21:50:00,", _embedding"
62,", ",mostly1c-e147-41fe-87ed-02a4f05ef918,KnowledgeDomain:Adulthood,expertise_embedding,Shona,2024-02-19 14:34:00,domain
48,", ",mostly8c-65ab-4367-93bc-a003ace2cc13,KnowledgeDomain:Adulthood,approach ,Amharic,2025-01-06 23:10:00,adulthood
31,"recorded1,}00",mostly1f-c161-4e81-97b0-2959f29b4d20,KnowledgeDomain:Adulthood,location,Oromo,2024-11-11 17:24:00,
26,: ,mostlyea-b681-4ac2-bc23-573ed3f3da6f,KnowledgeDomain:Adulthood,Amharic,Amharic,2025-05-26 00:11:00,2024: 
45,", ",mostly47-8d9e-4756-8b94-27799c05e3ce,KnowledgeDomain:Adulthood,", ",Igbo,2025-05-03 11:51:00,:00 
54,recorded_embedding,mostly39-99b3-4c99-b92c-27acda89362e,KnowledgeDomain:Adulthood,",-0.703,0.688,-0.1,",Shona,2025-07-24 11:39:00,problem_demonstrated with:-0_logic.
23,domain,mostly30-3ebe-4315-b763-3cdc1e90b66d,KnowledgeDomain:Adulthood,H_at,Swahili,2025-09-13 10:26:00,"2024}nat fr, "
44,: ,mostly43-da52-4c62-b748-b41a89857c4e,KnowledgeDomain:Adulthood,",",Yoruba,2024-08-04 09:43:00,Worked
45,symbolicyears,mostlyb5-69e9-4283-95d5-9461444968e9,KnowledgeDomain:Adulthood,Aat,Oromo,2024-04-17 12:36:00,", "
41,,mostly5d-4ce0-4ebf-8a17-109c7f5d8267,KnowledgeDomain:Adulthood,":06, ",Shona,2025-07-11 02:32:00,: 
38,expertise _,mostly5d-0e0c-4261-8243-634729579ed4,KnowledgeDomain:Adulthood,"-,problem00",Zulu,2024-03-03 15:06:00,":, "
31,adulthood_demonstratedyears,mostlyf6-dbdf-467d-8820-d1d211d7aadd,KnowledgeDomain:Adulthood,: ,Swahili,2025-04-25 02:35:00,collaborationsolved
59,wisdom_logic,mostly3a-2a0e-46cc-b153-a5826ea133d8,KnowledgeDomain:Adulthood,age_embeddingg,Swahili,2025-09-03 00:36:00,"leadership-, "
54,2025-1.,mostlye0-b1e4-4a41-83e1-b798b3f29227,KnowledgeDomain:Adulthood,: ,Amharic,2024-07-08 00:36:00,Bsolved
24,C_solved,mostlyb0-cc26-4b2f-b207-dc7b985c5574,KnowledgeDomain:Adulthood,Worked,Shona,2025-09-27 12:51:00,: {demonstrated
44,S,mostly88-51a1-49ed-96d0-6f59c4ddc2e1,KnowledgeDomain:Adulthood,neural_embedding,Zulu,2024-05-08 13:33:00,} 
50,domain,mostlyfc-5824-4992-90ab-566c1d722593,KnowledgeDomain:Adulthood,expertise_demonstrated,Swahili,2025-05-07 11:57:00,U
36,R,mostlyb7-d423-479d-a374-55d163292a7f,KnowledgeDomain:Adulthood,: ,Igbo,2024-05-23 07:52:00,S
31,: ,mostlyaf-a18e-4c77-a19e-6bd5defb1efc,KnowledgeDomain:Adulthood,",",Swahili,2025-09-27 12:51:00,", "
42,If_logic,mostly25-5aad-44ed-9df8-6cdb057e527d,KnowledgeDomain:Adulthood,If_shared,Zulu,2024-03-26 03:32:00,_demonstrated
38,symbolicat m_shared,mostly08-8b99-4b7d-96a0-902fe59b2926,KnowledgeDomain:Adulthood,,Zulu,2024-04-04 17:07:00,age} 
60,}_language_demonstrated,mostly1a-90b8-4e3a-ae0d-a99ff33013d9,KnowledgeDomain:Adulthood,A ,Zulu,2025-06-11 11:58:00,collaboration
52,problem_language,mostly60-1a9d-48d9-9a6a-83d359f8548b,KnowledgeDomain:Adulthood,:00at,Hausa,2024-12-25 11:14:00,: {
26,: ,mostly6c-e2fd-423e-a30b-eeb11b4a13f6,KnowledgeDomain:Adulthood,wisdom,Zulu,2025-01-23 18:30:00,adulthood
34,}_taken,mostly65-587b-40bd-9d1a-353369b24624,KnowledgeDomain:Adulthood,", {",Amharic,2024-12-08 00:55:00,} 
36,adulthood ,mostlyaa-1982-4cae-985e-fe817427fd9d,KnowledgeDomain:Adulthood,",_shared",Amharic,2024-03-09 22:53:00,_solved
45,recorded_demonstrated,mostlyc7-ecd9-4671-851c-f66d2ad1d5f4,KnowledgeDomain:Adulthood,",_",Yoruba,2025-07-24 04:02:00,} 
52,wisdom,mostly7c-192e-4c19-8b3e-3b44b251b4a1,KnowledgeDomain:Adulthood,: ,Swahili,2024-01-11 07:37:00,neural_demonstrated{
43,: ,mostly85-658c-4b3e-b147-14d5dfb6c1a0,KnowledgeDomain:Adulthood,Partnereding.,Yoruba,2024-02-02 01:50:00,", "
36,Swahili ,mostly13-a202-47a2-86a6-fa23344218e8,KnowledgeDomain:Adulthood,problem_at_shared,Oromo,2025-09-27 12:51:00,description
28,age_taken,mostly89-f40c-4776-bfc9-09d6afcfd57d,KnowledgeDomain:Adulthood,: ,Yoruba,2024-10-19 13:35:00,: 
32,", ",mostly32-a529-4bd6-b456-516024a95b5c,KnowledgeDomain:Adulthood,description_logic,Igbo,2025-02-19 14:16:00,approach:00
52,age_taken,mostly04-7415-4d65-997a-2bc13400aa71,KnowledgeDomain:Adulthood,collaboration,Hausa,2025-03-15 07:44:00,C_attaken
33,description,mostly8b-ee70-4efb-92ed-eed41ddb852a,KnowledgeDomain:Adulthood,_solved,Shona,2025-07-07 10:11:00,: 
54,Hwingatorbor b p,mostlyb9-88fe-48b1-93a5-c576483fd711,KnowledgeDomain:Adulthood,":-, ",Swahili,2025-02-08 00:23:00,adulthood
36,_,mostly16-fe5f-4d53-8ee5-dc8fbf324f16,KnowledgeDomain:Adulthood,approach_taken,Yoruba,2024-05-07 13:47:00,"2025euuat in, f."
41,If,mostlyd7-b376-475a-a282-b8d630143b66,KnowledgeDomain:Adulthood,", ",Yoruba,2024-01-15 10:39:00,: 
36,wisdom_logic,mostly22-53a7-4acc-a40e-c1c8e5591999,KnowledgeDomain:Adulthood,} ,Zulu,2025-03-21 20:23:00,: 
55,"}, ",mostlyaf-4a9a-4c34-91a3-83f2988f993b,KnowledgeDomain:Adulthood,recorded_shared_,Oromo,2024-12-25 00:35:00,_taken
36,location,mostlybc-a82c-40a1-a9da-a822b5ac02cc,KnowledgeDomain:Adulthood,wisdom_years,Oromo,2024-01-04 11:03:00,
28,: ,mostlyd9-ddf0-4c13-9d4e-994c1c1d9d5b,KnowledgeDomain:Adulthood,", ",Zulu,2025-05-06 00:53:00,","
31,", ",mostlyf1-b3ff-4075-977d-0f4900289f65,KnowledgeDomain:Adulthood,", ",Zulu,2024-11-18 23:13:00,location
24,{,mostly29-0911-4509-b69a-7f69033434db,KnowledgeDomain:Adulthood,primary_language,Yoruba,2025-07-12 10:55:00,adulthood
23,"Partnered_, ",mostly73-3952-48d9-ae9c-e2c33e268191,KnowledgeDomain:Adulthood,impact,Shona,2025-06-23 04:58:00,wisdomlocation
24,adulthood,mostlycf-e8b2-4cc4-a9b4-d9e6d245afa8,KnowledgeDomain:Adulthood,Worked_skill,Yoruba,2024-06-19 01:51:00,domain
35,", ",mostly43-e81b-4fe8-aae2-56e148f01544,KnowledgeDomain:Adulthood,}0 andss.,Oromo,2025-07-18 16:50:00,} {
50,innovation_solved,mostlyee-b97f-45f3-9af2-71f9c5123096,KnowledgeDomain:Adulthood,symbolic,Yoruba,2025-02-28 16:42:00,_language
42,", ",mostlyc2-0e43-4408-aa96-4b49780ca85c,KnowledgeDomain:Adulthood,R,Oromo,2024-06-29 13:11:00,approach_
61,impact{,mostly09-23ad-46ea-a8e9-c9675a966989,KnowledgeDomain:Adulthood,expertise__embeddingat,Shona,2024-02-09 01:08:00,collaboration
62,domain,mostlyad-5351-4770-89c2-e613b4f75e24,KnowledgeDomain:Adulthood,O ,Zulu,2025-01-19 20:34:00,: {
54,", {",mostly55-7a5a-4373-97cf-830adc8b4530,KnowledgeDomain:Adulthood,approach_demonstrated,Zulu,2025-08-04 02:54:00,Amharic_embedding
52, ,mostly1e-73cd-4f71-b632-c30e5664066b,KnowledgeDomain:Adulthood,_at,Swahili,2025-03-24 03:55:00,"Ses mo foral b canr-09.153,-1.7,.4,1.1-0.,-0.71535,1.90,0.1,0.411"
28,impact,mostlyc3-d701-4341-890a-93accd88f7f5,KnowledgeDomain:Adulthood,Amharic,Hausa,2025-01-03 22:16:00,location
47,collaboration,mostly8c-b7ed-461b-8323-045319644d80,KnowledgeDomain:Adulthood,:00,Igbo,2025-01-03 12:33:00,: {
60,age_years_years,mostlyab-61fd-4655-a15c-20cb1732df1e,KnowledgeDomain:Adulthood,expertise,Yoruba,2025-05-13 10:28:00,recorded_logic
39,_,mostly46-2a86-4109-a7cb-e4060d649f44,KnowledgeDomain:Adulthood,: ,Oromo,2025-03-16 20:39:00,If__
28,C,mostly6c-ee70-4e7e-bd5f-a21d9e991e58,KnowledgeDomain:Adulthood,"P0, and sed,.",Yoruba,2024-04-26 05:35:00,", "
32,wisdom ,mostly73-c56d-4359-875a-c3e438293947,KnowledgeDomain:Adulthood,D--1.,Hausa,2024-03-06 23:51:00,Se-- 
47,A{,mostlye4-bb21-4c18-8456-d5ae6e886249,KnowledgeDomain:Adulthood,primaryexpertiselogic,Oromo,2024-06-03 05:44:00,adulthood
33,recorded,mostly38-8a41-45cd-9575-1cb86cc31c73,KnowledgeDomain:Adulthood,"approach, and ",Swahili,2024-02-05 07:21:00,description 
54,location,mostlyf3-4c65-4c5b-b6af-fd0b3f194ccf,KnowledgeDomain:Adulthood,location,Yoruba,2025-03-03 10:24:00,leadership: 
36,: ,mostlya1-8567-4f14-8f63-e6f78e17ca68,KnowledgeDomain:Adulthood,adulthood,Amharic,2024-12-18 10:16:00,neuralred-based ry_ in
45,F.,mostly66-dbc0-48cf-b4f9-22dd2ee29e51,KnowledgeDomain:Adulthood,", ",Zulu,2025-03-29 20:00:00,primary_demonstratede
51,"If1,0.",mostlyb8-9610-4112-b63f-f48d1dda12e8,KnowledgeDomain:Adulthood,L,Hausa,2024-02-06 10:13:00,strategic
29,"impacteieered, ",mostlyc7-9101-4a4c-a123-616babaea2bf,KnowledgeDomain:Adulthood,",_solved",Swahili,2025-08-06 13:04:00,",-03_years"
39,neural_demonstrated,mostly5e-a69d-4d7f-9221-eb343b76b504,KnowledgeDomain:Adulthood,: ,Yoruba,2025-03-19 11:58:00,"-0.33,-3."
62,leadership,mostly07-5810-4f08-8340-5f2ef3ca34ff,KnowledgeDomain:Adulthood,", ",Zulu,2024-01-22 16:19:00,
52,adulthood,mostlyd7-0f5b-4c6e-9145-8dfa2d2dfa62,KnowledgeDomain:Adulthood,"O m7o, ",Hausa,2025-07-16 08:25:00,domain
48,: 2.,mostlye6-5909-49a6-8209-a43dc92e9008,KnowledgeDomain:Adulthood,", ",Igbo,2024-04-18 13:46:00,", "
42,"A-9.6,-0T1 ",mostlya0-a2fb-426c-9645-fad2a6f6f56f,KnowledgeDomain:Adulthood,", -",Yoruba,2025-09-24 12:39:00,}domain 
32,location,mostlyfe-a786-4d96-8a4e-a13bf39c932c,KnowledgeDomain:Adulthood,primary_logic: {,Amharic,2025-05-09 15:47:00,location
37,recorded,mostly9d-7592-4cb3-bcb2-6f391da442d7,KnowledgeDomain:Adulthood,primary_,Igbo,2024-05-08 10:38:00,B
33,age_years,mostlya1-36d9-4df9-a0ac-e9243c2d0e02,KnowledgeDomain:Adulthood,strategic_solved,Amharic,2025-07-25 13:50:00,: 
39,recorded_logic00,mostlyd6-7195-473f-9d25-8e717cc6a099,KnowledgeDomain:Adulthood,domain,Igbo,2024-03-28 23:35:00,Worked
31,age_shared,mostly34-43dc-4205-825a-01798fa6b7a4,KnowledgeDomain:Adulthood,R_demonstrated,Amharic,2024-03-11 03:22:00,", "
36,: ,mostly7d-d870-49d6-95d3-cae3232fb0c9,KnowledgeDomain:Adulthood,impact,Swahili,2024-03-13 10:58:00,"-1-:1.482, "
40,", ",mostly32-409d-4ff9-8a82-b9d03071001f,KnowledgeDomain:Adulthood,neural_takenembedding,Amharic,2025-06-06 21:50:00,: 
24,2025-11T:00,mostlyb5-81d2-49a2-9e03-cd72d9ad6715,KnowledgeDomain:Adulthood,M_embedding,Hausa,2024-03-14 08:35:00,primary_embedding
54,F_skill,mostlyd1-fa23-4cf8-bcd8-d276053c4d4f,KnowledgeDomain:Adulthood,"description, Nigeria ",Yoruba,2025-06-23 18:35:00,: 
47,": {,0.",mostlyb5-1f1a-44ca-ab66-8600b3a0cd50,KnowledgeDomain:Adulthood,recorded_demonstrated,Yoruba,2025-02-12 11:42:00,A_language
29,"2024-3at:-0..06,-0.79_7104,-.",mostly17-f804-451f-af4d-9e2cced935bc,KnowledgeDomain:Adulthood,description-2 ,Zulu,2024-03-06 23:54:00,symbolic_embedding
33,:  ,mostly60-aec4-4962-8723-43fe3832af50,KnowledgeDomain:Adulthood,technology00,Yoruba,2025-08-20 17:27:00,H 
48,location,mostlyd3-5f6b-4551-b890-81de3c00633e,KnowledgeDomain:Adulthood,approach_language,Swahili,2024-07-23 16:50:00,problem_yearsyears.
49,2024 ,mostly19-2972-4732-b152-8f70a077fa7f,KnowledgeDomain:Adulthood,M: ,Oromo,2024-05-15 14:16:00,location
43,", ",mostlyc0-d016-483b-871e-1252f2bc0bf9,KnowledgeDomain:Adulthood,If,Swahili,2025-02-19 20:16:00,F
31,"leadership, ",mostlyd0-170c-4cff-83e0-63b27ad6e8d5,KnowledgeDomain:Adulthood,"A-3-10:0.90.4.37.,-0.6,-0.",Zulu,2024-01-09 02:36:00,",006,,: "
32,", {",mostly91-f053-4abb-8696-36f4cee55b7c,KnowledgeDomain:Adulthood,,Zulu,2025-01-06 20:57:00,L_embedding
34,If,mostlyf1-f488-4831-9b88-c3fda5c7bb66,KnowledgeDomain:Adulthood,expertise_skillC,Igbo,2025-01-20 23:27:00,: 
26,: ,mostly61-71f8-450e-a7aa-ff497c766c1f,KnowledgeDomain:Adulthood,recorded}_logic,Yoruba,2025-02-18 15:59:00,D_s
60,:1,mostly4e-af80-49e1-b771-a92179f411db,KnowledgeDomain:Adulthood,problem_solved,Hausa,2025-07-06 14:05:00,primary_taken
22,Per and; b for and,mostly98-299f-4647-9fcf-31b4941157b6,KnowledgeDomain:Adulthood,symbolic_at,Yoruba,2025-02-28 14:46:00,
39,":-.4,-0.07, ",mostly87-cb3e-4fb6-95b4-017387e65a7c,KnowledgeDomain:Adulthood,adulthood,Amharic,2025-01-19 17:10:00,primary}{_solved
44,", ",mostly23-5977-4344-acb4-4d174141a9b4,KnowledgeDomain:Adulthood,":11-07s.7, at",Zulu,2024-05-04 12:44:00,problem_shared
35,-0.,mostly3a-2f73-44f4-b6d7-02e7a35b7a31,KnowledgeDomain:Adulthood,", {1_demonstrateding",Zulu,2025-06-03 19:52:00,R
28,"Hap, {",mostly6c-b262-4566-b713-729dcd3e9435,KnowledgeDomain:Adulthood,C_solved,Zulu,2025-01-29 11:45:00,-0.7-04: 
44,C_embedding,mostly13-63af-4a93-af58-8b8205258356,KnowledgeDomain:Adulthood,age_at,Igbo,2025-04-29 00:45:00,", "
45,: ,mostly96-c9b8-48d6-a8fc-70ede0c8653a,KnowledgeDomain:Adulthood,"P-,0.7.03,9T23,1., ",Amharic,2025-07-27 18:33:00,202400
41,location,mostlyc4-1134-423a-8cd3-eb464e402723,KnowledgeDomain:Adulthood,", ",Yoruba,2024-01-04 00:19:00,",-.708, "
26,wisdomdomain,mostlyb8-a9f0-4b77-b2d2-123566c73562,KnowledgeDomain:Adulthood,location,Yoruba,2025-02-17 20:41:00,domain-09
45,collaborationed p_logicser,mostly0d-e11c-4223-8293-30eca4d7f475,KnowledgeDomain:Adulthood,"Swahilir, ",Amharic,2025-07-28 23:33:00,collaboration
38,location,mostlyb3-cfbe-41b5-8cf5-22679ffd0fc0,KnowledgeDomain:Adulthood,:_years,Yoruba,2024-08-31 10:18:00,", "
34,{_taken,mostly29-cfc5-4aeb-914c-f8732f7a5b69,KnowledgeDomain:Adulthood,}e ,Zulu,2025-08-16 13:00:00,2025
40,S,mostlyf2-ded6-420b-9981-7d6cc72de51f,KnowledgeDomain:Adulthood,,Igbo,2024-07-03 20:04:00,", "
26,ageT,mostlyef-5755-40e4-b2df-1c09e155799d,KnowledgeDomain:Adulthood,domain.,Zulu,2024-10-23 07:47:00,Cat
43,symbolici_solvedlogic,mostly66-c1d8-4edf-a32f-00986b7aa66a,KnowledgeDomain:Adulthood,", ",Swahili,2024-03-10 05:46:00,2025
54,age_,mostlybc-e855-4d56-8cba-bf30c1391555,KnowledgeDomain:Adulthood,wisdom_solved,Igbo,2024-10-24 03:41:00,: 
53,approach ,mostly97-f722-4978-9b2a-96ca9756f977,KnowledgeDomain:Adulthood,collaboration.,Hausa,2024-03-18 06:40:00,Worked
40,adulthood,mostly28-659d-40f5-a962-542e49bf93ef,KnowledgeDomain:Adulthood,expertise__solved,Shona,2024-04-06 22:35:00,impact
38,Reteds forl sing f.,mostly55-07a4-4f24-9468-5365e0278d53,KnowledgeDomain:Adulthood,", ",Swahili,2024-07-26 06:30:00,expertise_language
37,,mostly29-2364-440d-b2ab-9206f0cecbe0,KnowledgeDomain:Adulthood,impactede witherers for pyer in foral.,Amharic,2025-03-14 02:15:00,primary_language5
34,primary_shared,mostly3b-8694-45fc-822a-5df6f4564748,KnowledgeDomain:Adulthood,: ,Igbo,2025-04-29 00:57:00,neural_logic
26,approach_years,mostly42-0936-4eaf-aa3a-900f4b2feb60,KnowledgeDomain:Adulthood,expertise_ with_logic,Swahili,2025-03-03 07:54:00,Worked m
44,expertise_solved,mostlyd7-a27d-48b0-8a7f-4a3f512a3738,KnowledgeDomain:Adulthood,: ,Amharic,2024-04-08 02:08:00,", "
27,descriptionsolved,mostly3c-7382-478d-94dc-58c5472fb118,KnowledgeDomain:Adulthood,If ,Yoruba,2025-04-13 00:41:00,impact
29,collaboration,mostly10-860e-4308-8458-e9b226f52a2d,KnowledgeDomain:Adulthood,M ,Amharic,2025-01-24 12:06:00,", "
38,Sr: ,mostly4a-3aad-4f3c-8635-d85d4e696d6b,KnowledgeDomain:Adulthood,} {,Shona,2024-01-15 21:38:00,", "
54,", ",mostly08-f10f-49dc-800c-9e37ae9dea92,KnowledgeDomain:Adulthood,,Yoruba,2025-03-05 22:20:00,: 
23,: ,mostly62-fe4b-44ab-a411-6e2fcbbc3d92,KnowledgeDomain:Adulthood,P pledpcs bytr stings st- by-p cationtorses c si with ,Amharic,2024-02-09 22:06:00,}_language
60,problem_demonstrated,mostlye7-821c-4185-9635-c78f8db28836,KnowledgeDomain:Adulthood,", ",Swahili,2025-09-27 12:51:00,neural
44,: ,mostly3f-55a7-4104-99b1-b466ad750cbb,KnowledgeDomain:Adulthood,age_demonstrated,Hausa,2024-06-24 10:02:00,problem_logic
52,symbolic with,mostly87-dcc0-452c-a816-9debf451dfee,KnowledgeDomain:Adulthood,S,Amharic,2024-06-11 15:14:00,expertise_at
40,: ,mostlyaa-c059-4053-b2cc-94a51a3477bc,KnowledgeDomain:Adulthood,age{,Amharic,2024-05-27 12:16:00,symbolic_taken
61,problem_at,mostly4d-1f4b-44e5-9300-0ce04d3d0882,KnowledgeDomain:Adulthood,", ",Amharic,2025-02-24 21:23:00,primary_demonstrated: 
36,recorded_solved ,mostly66-0431-44a7-b6bd-f61a16476ade,KnowledgeDomain:Adulthood,", ",Swahili,2024-07-09 03:14:00,", "
41,approach_language,mostlyf3-b2b2-403a-81f3-9b4832835802,KnowledgeDomain:Adulthood,Swahili,Yoruba,2025-07-02 10:02:00,
41,", ",mostly4d-3ef6-4fc6-baa6-f1bf3c9bfe59,KnowledgeDomain:Adulthood,B,Amharic,2025-01-05 23:01:00,symbolic_embedding
33,,mostlycc-56a8-41ea-9b62-654836e37f74,KnowledgeDomain:Adulthood,primary_language,Amharic,2025-08-18 14:50:00,: {
60,symbolic_P,mostlycd-2008-4847-8ac4-ea1243216c96,KnowledgeDomain:Adulthood,recorded_demonstrated,Amharic,2025-08-21 07:13:00,", "
36,F,mostlyf1-ebef-463d-a7e1-66eb791a115d,KnowledgeDomain:Adulthood,", ",Shona,2024-02-17 05:02:00,age_embedding
33,description,mostly9b-591d-4abc-84b6-b2321eb5ceb7,KnowledgeDomain:Adulthood, ,Amharic,2025-09-27 12:51:00,- 
42,age_shared,mostly43-c4f8-4669-ad98-11a9083aaf17,KnowledgeDomain:Adulthood,:00,Yoruba,2024-03-16 11:09:00,approach
52,strategic,mostlye1-ca1d-4303-b196-8cd3555459ad,KnowledgeDomain:Adulthood,",  {",Swahili,2024-03-23 15:17:00,F_skill4 forentc
35,:} ,mostly31-6eea-4924-9163-7d08c09459bd,KnowledgeDomain:Adulthood,impact,Hausa,2025-09-07 16:09:00,primary_embedding
31,-0 {,mostlyaa-e746-4d32-ac73-0c1488bdbb8b,KnowledgeDomain:Adulthood,expertise_logic,Zulu,2024-01-28 18:34:00,location
58,L_taken,mostly85-fbbb-4cb0-bc09-83e3e0df500b,KnowledgeDomain:Adulthood,,Shona,2025-06-25 16:25:00,Aat
50,symbolic ,mostly02-a67e-466d-bf2c-ab7b39d859e0,KnowledgeDomain:Adulthood,", {",Oromo,2025-05-11 13:06:00,domain
28,wisdom ,mostly62-5bd8-4cd0-b4b6-8ba4c6cbaf85,KnowledgeDomain:Adulthood,description{,Hausa,2025-09-27 12:51:00,P_logic
52,technical,mostly8f-cf9e-48bb-ac93-bc9d0a8db714,KnowledgeDomain:Adulthood,", ",Hausa,2025-04-30 20:51:00,impact
42,domain,mostlyb2-9200-4cf0-bc02-ab57d708c518,KnowledgeDomain:Adulthood,", ",Oromo,2025-08-23 17:28:00,"Ueme in a_-uritat_bi; s to,-0."
43,neural_taken,mostly06-87d7-4f31-b03e-2749b07c957c,KnowledgeDomain:Adulthood,description5,Shona,2024-02-23 07:53:00,wisdom
43,: ,mostlyee-afd4-4cd2-9fef-aa487349133c,KnowledgeDomain:Adulthood,description,Swahili,2024-08-23 06:20:00,age_solved
37,":u8,-2",mostlye7-2714-4203-bd36-9d4c64054871,KnowledgeDomain:Adulthood,", ",Zulu,2025-09-27 12:51:00,adulthood3
26,", {",mostlycf-00ea-4796-a95d-d809124f1b67,KnowledgeDomain:Adulthood, ,Shona,2024-05-24 06:07:00,", "
39,Worked,mostlyd0-0b97-4084-99a9-aa422f40b90f,KnowledgeDomain:Adulthood,: ,Igbo,2024-10-24 14:54:00,collaboration
24,:00,mostly43-fa23-4992-a39b-e4494ba4696a,KnowledgeDomain:Adulthood,: ,Zulu,2024-04-02 17:42:00,: 
