age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
15,"Hel, ",mostlya1-49ec-4435-b0d4-ef843306fae0,Adolescence:KnowledgeDomain,Heeer a st,Hausa,2024-06-18 11:54:00,Ming
15,", ",mostlyd5-7da3-4a2a-97bf-b1a3f9593f59,Adolescence:KnowledgeDomain,A tos d to ,Zulu,2025-09-30 21:39:00,", type"
17,: ,mostly5b-bffd-4a7c-a8e0-e9472325420c,Adolescence:KnowledgeDomain,", ",Zulu,2025-06-09 21:12:00,symbolic_years
17,},mostly31-59ef-42a9-88c9-8358c237cc52,Adolescence:KnowledgeDomain,reasoning_at,Oromo,2024-02-07 04:21:00,{
13,Ak {,mostlyec-3142-4e26-bcb3-1412004d03fe,Adolescence:KnowledgeDomain,reasoning__at,Oromo,2025-02-23 14:01:00,: 
19,S_logic,mostly7a-ec9a-4e9d-8e9f-206536d77fb9,Adolescence:KnowledgeDomain,", ",Oromo,2024-05-19 07:53:00,outcomegrowth
16,: {_embedding,mostly22-0cf7-477a-bf29-dc3441ea0d8f,Adolescence:KnowledgeDomain,"Cing aenreing,;e for toa toingal school-esar for.",Swahili,2024-10-23 04:18:00,primary_at
14,outcome,mostlyda-1660-4e1e-8bf6-0d03431213bc,Adolescence:KnowledgeDomain,.,Swahili,2024-03-26 17:02:00,", "
13,Bester f.,mostlyc6-f7e0-4ed0-a3f6-534786353ade,Adolescence:KnowledgeDomain,"P_tension,",Oromo,2024-01-03 11:41:00,emotional: 
13,"-1-0.7,0.2- ",mostly4f-6c52-43da-b250-5368662f86ef,Adolescence:KnowledgeDomain,He,Oromo,2024-09-30 22:45:00,scenario_type
15,: ,mostly12-61fd-41ce-80c4-f1eacb70d0b2,Adolescence:KnowledgeDomain,: ,Hausa,2025-04-26 01:59:00,",: "
15,B,mostly1f-5024-4bd4-8535-d8c25dca7aed,Adolescence:KnowledgeDomain,peer_gained,Zulu,2024-09-08 17:14:00,{
19,peer_type ,mostly60-899e-4ad8-9f9c-051db8162914,Adolescence:KnowledgeDomain,",-0.56",Swahili,2024-04-30 09:50:00,primary_years
14,"scenario_dynamicsylanguageyateedan, ",mostlyd1-f423-4963-96db-f6f0ed8087d2,Adolescence:KnowledgeDomain,reasoning_,Yoruba,2024-04-06 08:09:00,: 
17,location,mostly78-fc24-4a94-a03a-634784206716,Adolescence:KnowledgeDomain,R ,Zulu,2025-07-26 00:03:00,cultural_years
19,Sometype.,mostly73-4bdf-45ba-8032-601be2cc09d1,Adolescence:KnowledgeDomain,age_dynamics,Hausa,2025-03-10 07:14:00,"R--03-03;32.,.12:-1.908"
13,: ,mostly67-5293-4a5f-87d2-e00bca7475ae,Adolescence:KnowledgeDomain,2024_tension,Shona,2024-01-19 11:56:00,She
19,_at,mostly87-5ca0-464a-ab23-80eb0cb4a87b,Adolescence:KnowledgeDomain,D,Shona,2024-06-26 04:13:00,peer_years
17, ,mostly65-6882-41c7-b716-e039e211db1c,Adolescence:KnowledgeDomain,", ",Igbo,2024-04-03 12:32:00,description
15,symbolic_growth,mostlyf3-d01e-4fab-b0b4-4468c920c762,Adolescence:KnowledgeDomain,: ,Yoruba,2025-06-25 21:41:00,E_at
14,: ,mostlya4-9352-43d9-9029-c55086c4ec3a,Adolescence:KnowledgeDomain,", ",Swahili,2025-03-06 09:09:00,recorded 
15,description,mostlya4-4055-48b4-b4df-a1cff3375b0c,Adolescence:KnowledgeDomain,neural_type,Zulu,2025-01-06 20:42:00,symbolic
19,wisdom_tension,mostly36-3cf5-40b2-b296-d85a3afc2456,Adolescence:KnowledgeDomain,reasoning_process,Igbo,2025-05-17 07:58:00,Ifs
14,S,mostly06-3e42-4df3-b0de-598d93fdd284,Adolescence:KnowledgeDomain,", ",Shona,2024-03-02 22:23:00,
19,: ,mostly5e-29fe-421d-b60e-9651b69546bd,Adolescence:KnowledgeDomain,A{,Oromo,2024-07-24 21:33:00,If_years
19,recorded_language,mostlyb6-0ce0-4097-872b-e11f9c70b881,Adolescence:KnowledgeDomain,reasoning_language,Hausa,2025-04-13 22:08:00,: 
16,"location-0,0.",mostlya4-d04a-41d5-aaa2-5ef41a2c4fff,Adolescence:KnowledgeDomain,symbolic_typeati_embedding,Hausa,2024-01-21 06:35:00,": 0agee,0."
16,R ,mostly8f-e3e0-416a-b8cc-1da1b788b955,Adolescence:KnowledgeDomain,Oembedding,Zulu,2025-04-04 18:32:00,} 
18,"2024-_type0,-.",mostly8f-775d-4827-92ab-9cdb6551bde3,Adolescence:KnowledgeDomain,cultural ,Amharic,2024-02-18 17:21:00,
13,-_years ,mostly8c-1635-48b2-acb8-28fbc2757ccd,Adolescence:KnowledgeDomain,: 1600,Hausa,2024-01-24 15:38:00,", "
16,_growth,mostly78-5087-432f-a9f5-ac7d8fb1dea4,Adolescence:KnowledgeDomain,cultural,Yoruba,2024-03-09 00:45:00,symbolicer
15,B,mostly20-0b78-4818-915d-a5f3e6e18f0b,Adolescence:KnowledgeDomain,}} ,Igbo,2024-01-04 20:38:00,She 
19,} ,mostly92-102d-47a9-a567-8667d0c9e10a,Adolescence:KnowledgeDomain,: ,Oromo,2025-03-05 22:51:00,peer 
15,reasoning,mostlyfe-9f6c-4ff9-95fe-97d73b494ec3,Adolescence:KnowledgeDomain,_language,Shona,2024-03-17 08:39:00,recorded_language
19,Mes,mostly65-ca0d-4a62-bf20-a54bbed74218,Adolescence:KnowledgeDomain,",0.",Oromo,2025-06-30 16:34:00,", "
15,neural_type,mostlye2-8b7f-489b-8dfa-d5a82f44cc4c,Adolescence:KnowledgeDomain,2024,Igbo,2024-06-20 11:02:00,A
17,peer_embedding,mostly14-e822-40e3-829c-d4fcb4b19281,Adolescence:KnowledgeDomain,"2024, ",Swahili,2024-02-23 23:34:00,: 
15,: ,mostlyed-90f8-4cea-b7a1-b8ea17d61a1f,Adolescence:KnowledgeDomain,: ,Yoruba,2025-08-15 18:40:00,",-0.039.331,9,-0."
16,: 0age,mostly45-49de-4dca-9c79-f0c74274f4d6,Adolescence:KnowledgeDomain,cultural_logicgrowth,Swahili,2025-02-28 11:20:00,wisdom: 
14,scenario_embedding,mostly54-9b4f-405f-b0a3-c28db903affd,Adolescence:KnowledgeDomain,outcome,Hausa,2024-09-11 20:03:00,The 
18,neuralembedding,mostly7d-f90d-41c2-bb39-6cf88e445e8d,Adolescence:KnowledgeDomain,: ,Amharic,2024-08-11 17:20:00,"Aerers, "
19, ,mostly79-ab3a-4224-8a03-bcb9d21b170d,Adolescence:KnowledgeDomain,", ",Hausa,2024-04-20 12:37:00,
16,C,mostly25-cb66-4f91-8bd8-6c5219f6929a,Adolescence:KnowledgeDomain,:,Amharic,2024-04-10 20:03:00,"emotional-_c,-"
14,"primaryyears, ",mostly98-01e2-4a54-8efc-5b382cfc4a4f,Adolescence:KnowledgeDomain,She,Shona,2024-09-27 09:20:00,A {
19,", ",mostlya3-82cd-4024-9664-8635b103947d,Adolescence:KnowledgeDomain,If,Oromo,2025-01-08 16:32:00,description
18,recorded_,mostly76-1a4d-43ce-8c07-f8a8726545a7,Adolescence:KnowledgeDomain,C,Zulu,2024-01-10 22:42:00,2025--033.
15,ageatringes- ar and ,mostlyb9-3104-491c-afac-28718e7e0a52,Adolescence:KnowledgeDomain,neural,Zulu,2025-09-30 21:39:00,2024years065
16,", ",mostly86-d2f1-4a40-9253-189382cd945a,Adolescence:KnowledgeDomain,location,Swahili,2025-04-25 10:44:00,", "
17,:_years,mostly3c-489e-4779-a3f4-222ffaa8ad77,Adolescence:KnowledgeDomain,",_{",Hausa,2024-09-19 12:35:00,", "
17,ethical,mostlyd4-49b9-48b4-89e2-d5bdddae3adb,Adolescence:KnowledgeDomain,: ,Hausa,2025-07-31 11:38:00,"neural_-0.3,-03"
18,cultural_tension,mostly58-7b57-46e8-9f2e-0662eab7ebb8,Adolescence:KnowledgeDomain,"D ines for m andl to, ",Zulu,2024-04-27 11:15:00,"cultural_-logicgrowth6, "
15,wisdom_process,mostly46-9071-4723-a42e-4d40163d1921,Adolescence:KnowledgeDomain,P},Amharic,2025-05-07 13:58:00,independence
15,O_at,mostly50-9d76-49f8-a065-b1ae31bdbcd5,Adolescence:KnowledgeDomain,outcome,Yoruba,2024-11-17 23:32:00,peer_years
19,Henfes wen m; pn aets.,mostlyfa-c8cd-4056-968f-710955ae9785,Adolescence:KnowledgeDomain,", ",Amharic,2024-06-30 11:16:00,", "
18,Cts_des,mostly3c-f76e-4ad3-8013-625adbebe0e5,Adolescence:KnowledgeDomain,symbolic_years,Amharic,2024-05-23 21:11:00,age_at
18,: ,mostlyad-54e8-4972-9ee5-44c845aee712,Adolescence:KnowledgeDomain,wisdom_language,Zulu,2025-03-30 11:54:00,} 
13,primary_tension,mostlya6-e8f6-4298-b0d1-5fbf829a20d4,Adolescence:KnowledgeDomain,description,Yoruba,2024-05-31 03:01:00,outcome
15,outcome,mostly1d-acff-48b4-878e-9871e91a511f,Adolescence:KnowledgeDomain,_{,Zulu,2024-09-08 20:52:00,"20241, "
13,: ,mostly24-9cbf-4659-8fb3-a8a2fdb5d4e6,Adolescence:KnowledgeDomain,recorded_years,Amharic,2024-12-03 08:51:00,Hausalogic
18,: ,mostlye3-2e06-4264-bb1c-9a542622d9d8,Adolescence:KnowledgeDomain,primary,Hausa,2024-04-10 11:58:00,", "
16,: ,mostlyee-9c96-4c3e-9554-58d733ce442e,Adolescence:KnowledgeDomain,If11.,Yoruba,2025-09-23 02:58:00,symbolic
15,", ",mostly6c-a345-43c9-b3d0-5f7c2074645d,Adolescence:KnowledgeDomain,B,Yoruba,2024-10-07 18:21:00,
16,,mostly41-ea51-4856-b5f8-d39ad15b84fa,Adolescence:KnowledgeDomain,E,Yoruba,2024-03-28 22:22:00,: 6
16,emotional_,mostlyd1-bcd8-4f26-a36a-0d490fc1dc02,Adolescence:KnowledgeDomain,", ",Amharic,2024-01-26 21:34:00,"2025-05T110.,8"
14,Sheit,mostlye5-3e68-4978-8091-9d00a26d24cd,Adolescence:KnowledgeDomain,reasoning_at,Swahili,2024-10-23 05:26:00,", "
17,",0.",mostly80-ac75-48de-b67c-3b0a100f1d38,Adolescence:KnowledgeDomain,D,Hausa,2024-04-03 12:02:00,"cultural;eres b m llew; aesarsing stu fores, "
13,"reasoning, {",mostly04-2baf-4064-86b5-58a6c35d6144,Adolescence:KnowledgeDomain,cultural_gainedat,Oromo,2025-06-12 18:17:00,","
15,"He-01 to car aes c m, andy and ",mostlya0-e047-4990-ab3c-a86abc5eff23,Adolescence:KnowledgeDomain,location,Yoruba,2024-10-13 16:04:00,age_years
14,A-,mostly60-4705-4c3c-8cf3-c785471aa323,Adolescence:KnowledgeDomain,A-,Yoruba,2024-06-25 04:19:00,}_years
18,2025s,mostly15-6a15-4b63-9d3b-dd85d9f83f67,Adolescence:KnowledgeDomain,primary,Zulu,2025-05-15 00:35:00,neural 
14,cultural_growth,mostly68-6a0f-48f6-ad2c-9e6b7b4b64ef,Adolescence:KnowledgeDomain,recordedA ,Zulu,2024-03-18 01:16:00,: {
19,: ,mostly4b-996b-4376-83d8-a8064f7a29ee,Adolescence:KnowledgeDomain,"}}, ",Shona,2025-09-30 21:39:00,: 
13,S,mostlyc8-b0c5-41b9-9ac8-d8aeda65b3aa,Adolescence:KnowledgeDomain,adolescence,Oromo,2025-06-28 11:37:00,recorded_
13,,mostly81-5814-4dfb-85b6-086ca839fdd0,Adolescence:KnowledgeDomain,"2024-05-.19,-0.3,-0.,-0.9",Shona,2024-04-01 07:43:00,Sdynamics
13,",_0",mostly1e-d3ed-4565-90d9-796685cfc22c,Adolescence:KnowledgeDomain,", ",Swahili,2024-12-28 00:45:00,
17,ethical,mostlyb1-e6fc-4afd-88c5-263ffcf0bcc2,Adolescence:KnowledgeDomain,", ",Amharic,2024-10-17 23:48:00,", "
13,"A, ",mostlye1-97ca-47ae-bcf2-2c8c85a10731,Adolescence:KnowledgeDomain,wisdom ,Swahili,2024-03-07 22:32:00,location
19,D,mostly40-818e-4a33-8f22-82667e3b6ece,Adolescence:KnowledgeDomain,", ",Shona,2024-06-29 15:41:00,symbolicscenarioe
14,primary_language,mostly8d-dc45-4cf4-be95-de7dd954ddcb,Adolescence:KnowledgeDomain,2025_process,Swahili,2025-05-18 05:50:00,: 
16,ageemotionals_language in: ,mostly40-2e65-42c0-9de5-1823a068330a,Adolescence:KnowledgeDomain,"P in, and to.",Amharic,2024-07-21 14:05:00,: 
13,She ,mostlyd6-4613-45a2-9574-5fdbb07800ed,Adolescence:KnowledgeDomain,wisdom,Shona,2025-04-05 11:32:00,neural_embedding
17,",{ ",mostly46-8e88-496d-a1d6-c74a65b45413,Adolescence:KnowledgeDomain,",0, ",Amharic,2024-04-23 14:42:00,He {
18,symbolic,mostly15-c08e-4700-ba88-d720fc9e2e1f,Adolescence:KnowledgeDomain,}}}3.,Hausa,2024-03-06 19:25:00,outcome
14,age_years,mostlyf8-0d47-41ad-b624-08be2ec5d5a2,Adolescence:KnowledgeDomain,symbolic_tension,Amharic,2025-08-27 19:26:00,"culturale, {"
15,emotional,mostly3a-5e18-445f-aee6-e53927ffd113,Adolescence:KnowledgeDomain,description,Igbo,2024-11-08 14:34:00,: {
15,C_tension,mostlycf-b173-4b8b-b4b2-d9c465c24d74,Adolescence:KnowledgeDomain,", ",Shona,2024-09-17 01:56:00,neural_type
15,wisdom,mostlyc6-3d8d-472d-b204-169858d192a0,Adolescence:KnowledgeDomain,adolescence{1.,Hausa,2024-06-03 21:59:00,"symbolic, "
15,", ",mostly49-214a-448d-913d-07a5de5a2612,Adolescence:KnowledgeDomain,emotional_type,Swahili,2024-06-14 12:38:00,", "
16,: ,mostly43-b707-49c2-8bb9-8ec1e3e4ca91,Adolescence:KnowledgeDomain,symbolice inpato.,Hausa,2025-03-28 12:26:00,: 
18,Cagewedal aly schoolaleer der toted;rt andere .,mostly43-9a3c-4682-a7bb-f01736bfe573,Adolescence:KnowledgeDomain,recorded,Amharic,2025-09-21 20:16:00,B0_s
15,",",mostlye6-c999-4860-bd50-1e0d206aa6fb,Adolescence:KnowledgeDomain,,Yoruba,2024-07-10 17:59:00,1
15,Mnoer b ,mostlyad-7331-4fd0-b0d1-c7947444d948,Adolescence:KnowledgeDomain,}_-0000,Swahili,2024-08-06 12:56:00,: 
19,C,mostly6d-3994-42e0-95aa-a8af178bd231,Adolescence:KnowledgeDomain,primary_language,Oromo,2024-03-08 12:03:00,"-60.28305,,0.3809.05,-0.07,48.405,0.-136."
16,wisdom_type,mostlydc-7a67-4ceb-8b61-3b3a6d6c0f41,Adolescence:KnowledgeDomain,outcome,Amharic,2024-03-24 10:22:00,A 
19,wisdom_1,mostlyd6-a83d-4ed0-9884-3b2516ac3641,Adolescence:KnowledgeDomain,", ",Oromo,2024-04-20 22:32:00,outcome
18,symbolicew and a b.,mostly43-ae70-4974-995b-661f7e97a7aa,Adolescence:KnowledgeDomain,}- ,Swahili,2025-04-02 13:52:00,leadership
15,2025,mostlyd7-e8ed-4bc1-acfe-b02c891e14d7,Adolescence:KnowledgeDomain,outcome,Shona,2024-05-07 19:53:00,", "
18,recorded_dynamics,mostly53-49a0-444d-a687-d2d8651cd524,Adolescence:KnowledgeDomain,location,Yoruba,2025-03-05 01:03:00,symbolic_logic
16,primary_gained,mostlydb-3670-4b95-8ae9-84bfd6c3a86a,Adolescence:KnowledgeDomain, ,Yoruba,2024-03-21 17:38:00,description
13,"-0.23.36,",mostly50-eb23-402d-9f58-cd6b26583c19,Adolescence:KnowledgeDomain,reasoning_type,Amharic,2025-05-18 11:39:00,}_logic
19,", ",mostly17-e778-4928-8832-0d54b279b0a7,Adolescence:KnowledgeDomain,"}, ",Swahili,2025-06-24 11:22:00,adolescence
15,"Sheuts-uc p a and,0 and and.,.",mostly6e-b3f8-49de-b6fa-add7ed1ccdd3,Adolescence:KnowledgeDomain,2024 ,Hausa,2025-01-11 05:49:00,recorded_language
19,: ,mostlyd5-e662-43ef-968a-05e3a74e073a,Adolescence:KnowledgeDomain,adolescence_language,Shona,2024-10-16 01:26:00,primary
13,2024,mostly80-1a06-4ca3-a0d3-a5c2d44fc232,Adolescence:KnowledgeDomain,"2024--T06, -0.032,1.51802-98,0.111.7280.848, ",Swahili,2024-07-28 22:54:00,
19,B,mostly21-bd97-4364-bb16-5dba006e4513,Adolescence:KnowledgeDomain,{,Hausa,2024-09-13 22:23:00,: 
14,", ",mostlyd2-27ee-42de-8c42-fabe3085576b,Adolescence:KnowledgeDomain,,Amharic,2025-01-28 23:18:00,A_embedding
17,description,mostlyef-05e8-44f7-b6e6-2c28a29c77aa,Adolescence:KnowledgeDomain,outcome,Swahili,2025-03-04 20:42:00,"scenarior and it;serso, aarlar "
16,neuralsymbolic,mostlyac-fa88-4dfd-b965-b12299dde6f0,Adolescence:KnowledgeDomain,2024,Yoruba,2024-02-17 10:21:00,peer_type
19,"reasoning-1eingent..84,- {",mostlyf8-f7a4-41b2-bd55-8829c07c4d32,Adolescence:KnowledgeDomain,A.,Yoruba,2024-07-11 15:33:00,neural_type
19,leadership ,mostly8d-c8d1-461c-8c8f-f4993fb6edf1,Adolescence:KnowledgeDomain,"She, ",Amharic,2024-04-20 07:47:00,neural_type.
16,", ",mostlyc2-9311-4493-a593-a12253ac9991,Adolescence:KnowledgeDomain,description,Zulu,2025-07-23 14:42:00,peer_
14,: ,mostlyc2-29be-4c1a-a2be-42b45833743c,Adolescence:KnowledgeDomain,adolescence,Amharic,2025-01-10 09:32:00,
13,age ,mostly1e-5671-48ce-8cee-89455d1dea8b,Adolescence:KnowledgeDomain,peer_ ,Hausa,2025-04-09 09:23:00,primarye
19,,mostlyf8-08d6-49ee-b788-5e1f8490453a,Adolescence:KnowledgeDomain,He,Oromo,2025-01-06 23:22:00,: 
14,adolescence,mostly2d-b296-4223-b6b7-9d7a434f19c3,Adolescence:KnowledgeDomain,: 19 p_tension,Yoruba,2025-09-30 21:39:00,
18,", ",mostly02-9df8-41a9-828c-1bff878667b2,Adolescence:KnowledgeDomain,_,Swahili,2024-06-04 02:23:00,", "
18,"Some-,-..",mostlyc8-32c9-49a5-a321-a9310a695f19,Adolescence:KnowledgeDomain,leadership-,Zulu,2024-03-05 02:12:00, 
18,", ",mostly9d-8a1e-422f-866d-38991bda795a,Adolescence:KnowledgeDomain,C,Hausa,2025-02-19 08:58:00,: {
15,0. ,mostly46-a1d4-4b89-9120-cb1383405047,Adolescence:KnowledgeDomain,"-8,1..",Hausa,2024-11-26 21:19:00,He_tension
18,recorded_type,mostly0d-3647-49c1-8721-b676c616f7b7,Adolescence:KnowledgeDomain,", ",Amharic,2025-03-11 16:18:00,", Nigeria; inn a, {"
14,"If,1 a_eralingets;es",mostly97-3dd3-4aa1-a522-1a21f8208b97,Adolescence:KnowledgeDomain,: ,Shona,2024-11-29 20:05:00,}}
16,neural_,mostly32-235c-40d5-a782-96b56d1df4a3,Adolescence:KnowledgeDomain, },Igbo,2024-02-24 19:12:00,: 
15,primary_years,mostlya0-8fac-41b4-a6f2-2d33a8818b8b,Adolescence:KnowledgeDomain,", ",Swahili,2025-03-22 13:19:00,", "
18,peer_logic,mostly37-a423-462c-b933-38d69d52f769,Adolescence:KnowledgeDomain,wisdom_tension,Zulu,2024-12-08 18:19:00,recorded
14,", ",mostlye3-5c71-4a1a-9d64-5a70e3fdfc14,Adolescence:KnowledgeDomain,symbolic0.,Shona,2025-01-21 19:36:00,primary
13,,mostlyb3-f26b-44f8-a8da-603b55e8caac,Adolescence:KnowledgeDomain,", ",Shona,2025-09-19 00:45:00,}.
19,_,mostly0a-cec5-4bd9-b3f5-2d925a807c43,Adolescence:KnowledgeDomain,peer_type,Igbo,2025-02-18 16:55:00,}
17,"emotional_,growth0.092,-1.8,},0.6,-0.12.3,",mostly81-82a3-4070-88de-6e631a1f0b88,Adolescence:KnowledgeDomain,"emotional, ",Yoruba,2024-11-11 12:06:00,symbolic_at
18,adolescence,mostly79-b4f8-441c-af3d-0de2ab9ac7a2,Adolescence:KnowledgeDomain,A {_process,Hausa,2025-05-23 00:48:00,description
13,", ",mostly7b-7b98-46d6-9a06-d3d0b5d8d007,Adolescence:KnowledgeDomain,adolescence,Zulu,2024-11-04 03:09:00,", "
18,neural_logic,mostly0d-3075-40e1-92ea-38b725d1caa7,Adolescence:KnowledgeDomain,"C, ",Yoruba,2025-07-18 04:10:00,"-0T92270, "
18,", ",mostly59-9c34-48cb-a6c1-1dc80ed5ae6b,Adolescence:KnowledgeDomain,symbolic_dynamics,Swahili,2025-08-08 22:36:00,
19,wisdom_at,mostly4f-90f2-4dfa-a69e-89a9bbca5720,Adolescence:KnowledgeDomain,", ",Oromo,2025-04-09 22:18:00,outcome
19,",-0.",mostly30-5e14-41a4-971d-b1d18da3934a,Adolescence:KnowledgeDomain,S_tension,Igbo,2025-04-09 19:38:00,O
19,: ,mostlyfa-9e6d-48a5-9cf4-857514b261e0,Adolescence:KnowledgeDomain,P_embedding,Swahili,2025-06-19 01:20:00,", "
14,scenario_ ,mostly0f-5d59-4705-8a36-025144f3f2bc,Adolescence:KnowledgeDomain,leadership,Hausa,2025-04-05 20:01:00,A 
17,peer.,mostly93-bb5d-4cf5-b2a7-7f089b40e3e1,Adolescence:KnowledgeDomain,: ,Yoruba,2024-03-09 07:31:00,description_
14,recorded_at,mostly74-9921-43ca-b607-62df478c7ce0,Adolescence:KnowledgeDomain,", ",Shona,2024-11-05 01:45:00,wisdom_process
13,2024_,mostlya9-b00c-4740-8451-cbeacaa27f7f,Adolescence:KnowledgeDomain,symbolic,Swahili,2024-09-17 17:58:00,: 
17,location,mostlyb8-dc58-4a10-8378-ddb7dbcf3247,Adolescence:KnowledgeDomain,age_process,Zulu,2025-09-30 21:39:00,emotional 
19,2024_,mostly14-f912-4f6a-9149-de619fd93562,Adolescence:KnowledgeDomain,If{,Hausa,2024-05-22 15:31:00,symbolic_gained
19,: ,mostlyda-abde-4479-b69c-c50f97f7f73c,Adolescence:KnowledgeDomain,", ",Oromo,2025-07-30 20:41:00,neural__
13,peer_growth,mostlya0-c109-488c-88db-d5eaef882421,Adolescence:KnowledgeDomain,2024 ,Hausa,2025-08-18 10:48:00,Thet and s
17,scenario_years,mostlyb5-53de-4823-af9c-56291ca9b673,Adolescence:KnowledgeDomain,", ",Oromo,2025-09-30 21:39:00,"-A0.2723,-0.0456,80.978728121441,-0.63290.011,-T,-2,0.5872333,-0.56-0.133,499,0.80."
17,P_ ,mostly39-6096-4f5c-81e8-f8030c4fec92,Adolescence:KnowledgeDomain,He{,Zulu,2025-05-17 09:15:00,Some
18,"Heer, a_",mostly6f-847e-45b0-b00c-93a56ff85601,Adolescence:KnowledgeDomain,}}} dynamics9type ,Yoruba,2024-05-25 02:41:00,}_
14,: 16}}: ,mostly3f-8ce3-42a0-a131-3c2d9a42da22,Adolescence:KnowledgeDomain,age,Oromo,2025-07-24 23:14:00,
16,", ",mostly39-2ecc-4c1a-b546-21ec162975e5,Adolescence:KnowledgeDomain,", ",Yoruba,2025-05-31 21:31:00,A
16,,mostly56-4b70-43f2-809d-0e5a7f800718,Adolescence:KnowledgeDomain,: {,Amharic,2025-03-21 09:45:00,R 
13,: ,mostly0f-e0e5-4ea7-9d46-50055dbee320,Adolescence:KnowledgeDomain,", ",Shona,2024-04-10 14:42:00,", recordedscenarioh"
17,age ,mostly60-e275-4235-be81-1b6b2a5ae2fa,Adolescence:KnowledgeDomain,neural_C,Hausa,2024-07-22 18:14:00,C{
15,: ,mostly86-0615-47cf-83c1-60cc9474115b,Adolescence:KnowledgeDomain,", arA d ",Zulu,2025-09-30 21:39:00,scenario_gained
16,primary_language,mostly72-c63e-45a2-ad88-f60131201197,Adolescence:KnowledgeDomain,"2025-05.33s.,0.609,0..0582348 ",Yoruba,2024-03-11 02:46:00,", "
18,description,mostly89-a151-4f1e-a5a0-e6013cba7995,Adolescence:KnowledgeDomain,outcome_ing,Swahili,2025-09-11 02:38:00,recorded_type
17,0 ,mostly89-0279-493e-9c68-8cfeffeb5acd,Adolescence:KnowledgeDomain,_,Zulu,2025-01-05 08:42:00,cultural}_embedding
18,D1.,mostlyad-25ce-4a50-b943-c30fff5103c6,Adolescence:KnowledgeDomain,recorded,Zulu,2025-02-24 13:23:00,neural_process
17,2024,mostly1d-41da-4623-b933-fb47a6b903c2,Adolescence:KnowledgeDomain,", ",Yoruba,2025-04-19 02:18:00,recorded 
15,primary_dynamics,mostly75-7b59-47e2-a971-b88b6d44c72f,Adolescence:KnowledgeDomain,,Hausa,2025-09-30 21:39:00,A_
14,", ",mostly48-20f4-4f23-bbf9-d496e9e79e6f,Adolescence:KnowledgeDomain, ,Shona,2025-09-30 21:39:00,symbolic
14,", ",mostly69-f9cc-40b8-8969-56c4b71168f9,Adolescence:KnowledgeDomain,emotionalyears,Yoruba,2025-02-27 20:17:00,scenario_
15,{,mostly87-f449-4299-a8dd-09e780d28094,Adolescence:KnowledgeDomain,peer_years,Oromo,2024-07-16 12:59:00,", {"
16,symbolic_language,mostly85-f0db-41fe-aa26-2095753e4a18,Adolescence:KnowledgeDomain,_gained,Yoruba,2024-05-10 10:01:00,", "
16,adolescence,mostly17-bdb3-499f-b464-15dfe60c891b,Adolescence:KnowledgeDomain,", ",Yoruba,2024-02-28 22:02:00,independence
13,",dynamics",mostly48-64b7-4840-9734-594a2875b4ba,Adolescence:KnowledgeDomain,: ,Igbo,2025-02-09 12:32:00,Heingitse.
17,Pi.,mostly03-4019-4d9e-86cf-d6318fef1094,Adolescence:KnowledgeDomain,peer,Swahili,2024-09-13 09:29:00,",1.9"
16,outcome,mostly1a-62d9-42cd-abf9-560be8cd0af8,Adolescence:KnowledgeDomain,cultural,Shona,2024-03-15 07:08:00,"The student,"
14,: ,mostly1a-084e-4f0b-8c39-d7be82263e57,Adolescence:KnowledgeDomain,"wisdom2024,01.",Amharic,2025-02-12 00:45:00,primary
19,If,mostlyff-f3de-4172-aea3-4c1854cddd3b,Adolescence:KnowledgeDomain,description,Oromo,2024-07-19 21:57:00,emotional 
16,cultural_gaineds,mostly37-e091-48c1-9631-472f2b9ba049,Adolescence:KnowledgeDomain,peer_logic,Swahili,2025-06-23 18:07:00,",0."
14,", ",mostlye4-5f61-44c2-8d17-31ab95ede26f,Adolescence:KnowledgeDomain,description,Zulu,2024-03-23 07:16:00,cultural_tension
16,description: ,mostly95-189c-4e36-9af1-02e9dd17315c,Adolescence:KnowledgeDomain,M_at,Swahili,2025-02-12 02:26:00,recorded_at
15,primary_gained,mostlyf4-de6d-4331-a1e8-441a16fc75ea,Adolescence:KnowledgeDomain,En toar theersn sts in c,Hausa,2024-11-16 08:16:00,P in in 
14,Friendslogic,mostlyd1-92d6-47ab-96e0-6d9b0e27f0a3,Adolescence:KnowledgeDomain,", ",Hausa,2024-11-12 03:17:00,C
17,", ",mostlyfb-70be-4394-b6f1-b09a5f4243f8,Adolescence:KnowledgeDomain,primary_language0,Swahili,2024-07-18 05:58:00,Eprocess
16,O,mostly28-acdb-4c5c-b503-7c92b8692ce6,Adolescence:KnowledgeDomain,,Yoruba,2025-06-20 09:11:00,"A in,-.3"
19, ,mostly3e-5fd9-40d1-be68-f8b05971ec65,Adolescence:KnowledgeDomain,description,Yoruba,2025-02-28 02:26:00,recorded_process
16,peer_,mostly3d-bbfb-485c-8677-870b36410e03,Adolescence:KnowledgeDomain,empathyes ,Zulu,2024-10-24 14:14:00,peer_years
13,,mostly82-e954-4426-9bdb-ef334e4c0fcf,Adolescence:KnowledgeDomain,reasoning_dynamics,Hausa,2024-03-29 10:03:00,.
14,outcome,mostly12-e7e2-441c-847d-df1ada14e66f,Adolescence:KnowledgeDomain,_dynamics,Shona,2025-01-23 14:35:00,adolescence
