description,id,labels,location,primary_language,recorded_at,symbolic_logic
2024_applied,mostly24-f894-4b88-b59a-17e5e6802e16,KnowledgeDomain:RealLife,: ,Shona,2024-09-04 19:36:00,real_
scenario_life,mostly02-562a-4415-966d-b996be4bca1b,KnowledgeDomain:RealLife,Zulu,Hausa,2025-06-11 02:43:00,M ku kwa naikaan
setting_applied,mostly08-d5f9-4555-b77c-b178631ce113,KnowledgeDomain:RealLife,transferable:,Hausa,2024-12-11 10:50:00,urbanku
", ",mostlya1-c60a-4663-993a-35d26a476ead,KnowledgeDomain:RealLife,solution_logic,Yoruba,2024-05-01 18:21:00,"D waji wa u,."
: ,mostly8a-e8e8-44a7-ac86-b772f183df7c,KnowledgeDomain:RealLife,coastal,Shona,2025-08-28 18:05:00,Manta na
scenario ya: ,mostly60-cf20-421b-b6dd-13a5ab36835a,KnowledgeDomain:RealLife,scenario_domain,Oromo,2025-03-19 21:54:00,S
: na: ,mostlyfb-226f-4bc0-8e62-b374aca51eea,KnowledgeDomain:RealLife,Ukosefuhi,Hausa,2025-09-22 21:35:00,primary_life_: 
neural,mostly75-cf7d-4538-9b09-5a1f7b29a184,KnowledgeDomain:RealLife,"Mie walid u wa uuti nari,wa",Hausa,2024-07-07 14:38:00,Wa
real_life,mostlyb4-b095-4982-a195-ad9ed1b6f337,KnowledgeDomain:RealLife, ,Yoruba,2024-08-22 06:35:00,resources_domain
description,mostlye9-1351-4e34-aa2e-b8d512599d71,KnowledgeDomain:RealLife,", ",Shona,2024-10-23 08:28:00,I
resources_logic,mostly2a-5a99-4fa8-adcd-3deaccaa9a79,KnowledgeDomain:RealLife,Zulu,Oromo,2025-03-07 03:44:00,} {
,mostly24-fee6-4e64-bdaf-69fad5768425,KnowledgeDomain:RealLife,", ",Zulu,2024-09-10 02:54:00,resourcesinsight
Mo,mostly36-c564-4f1a-9de3-5a22e88bf16c,KnowledgeDomain:RealLife,",- ",Hausa,2025-09-11 15:29:00,recorded_language
Wa,mostly9c-144a-421d-8044-93ded5dccb33,KnowledgeDomain:RealLife,outcome,Igbo,2024-08-19 10:53:00,"-0.94,0.524,-0.29.918,0.5,, "
: ,mostly30-573f-4989-ae0a-a668117fe7c6,KnowledgeDomain:RealLife,urban,Yoruba,2025-02-14 15:14:00,outcome
solution_applied,mostlyc0-70a5-4040-a66e-c09f9ff01972,KnowledgeDomain:RealLife,symbolic_at,Zulu,2024-08-14 07:16:00,challenge_insight
"Ms, ",mostlyaa-a8f3-4ad8-9044-83db49827c6e,KnowledgeDomain:RealLife,neural__applied,Amharic,2025-02-07 12:41:00,A._logic
}{,mostly9d-1e5b-40a0-983a-7edd2f9ea79f,KnowledgeDomain:RealLife,I,Hausa,2024-04-16 05:32:00,resources_used
Ki_logic,mostly1a-3c6b-4cdc-90d8-02d3c8b0aa07,KnowledgeDomain:RealLife,: ,Amharic,2025-02-26 15:42:00,real_applied
A,mostlyaf-47ca-4801-a441-0db5d26c7be7,KnowledgeDomain:RealLife,"A,-0.417-1582,-0.6,57.17,.75,0.171,0-.2.4068,-00.51----0.15-0.9,-0.,6956.9, u08.",Igbo,2025-04-28 05:57:00,"Mu,00"
primary_,mostly87-c0b1-4956-904b-4f2649ac432b,KnowledgeDomain:RealLife,Mao_at,Shona,2025-07-01 17:11:00,", "
}_used,mostly97-b909-4dbd-a33b-ca7c859efd6a,KnowledgeDomain:RealLife,,Yoruba,2025-07-19 18:09:00,", "
outcome,mostly05-84f7-45d5-b8e2-cf7972d25ee1,KnowledgeDomain:RealLife,recorded_applied,Amharic,2025-06-01 00:15:00,"Ka, "
", ",mostlyb2-6451-4b2a-9763-5d63bd1fe234,KnowledgeDomain:RealLife,If ,Igbo,2024-08-12 02:04:00,recorded
urbanr,mostlyd3-fbfd-45b9-a9c5-e90c3739b416,KnowledgeDomain:RealLife,setting,Oromo,2024-08-08 21:24:00,urbano yai.
",{ ",mostly7b-6437-4a2d-b975-91d5fff46282,KnowledgeDomain:RealLife,Ukosefu,Hausa,2024-06-19 15:10:00,solution_at
_challenge: {,mostlya2-edef-4d70-bc24-799415470e3f,KnowledgeDomain:RealLife,resources_at,Zulu,2025-09-26 02:57:00,description
2025,mostly56-a018-48e1-99db-c4af44cbe745,KnowledgeDomain:RealLife,rural,Shona,2025-05-24 23:48:00,neural_faced
,mostly43-a443-470b-9069-6ce728dea75c,KnowledgeDomain:RealLife,0,Oromo,2025-03-17 22:28:00,", "
,mostly8d-471d-470f-b076-6102e082fa29,KnowledgeDomain:RealLife,:}2,Amharic,2025-03-19 16:37:00,If kwata ya mi na ku iri ku ku yala
education,mostly3a-d847-45b7-a215-efbf8280cf11,KnowledgeDomain:RealLife,: ,Shona,2024-08-24 01:42:00,recordedo
: ,mostly9d-6b57-4b8f-8031-9420c039b5b9,KnowledgeDomain:RealLife,:T,Swahili,2025-01-21 01:26:00,: 
outcome,mostly49-1867-4855-b39f-579b20ef962b,KnowledgeDomain:RealLife,", ",Zulu,2024-08-12 03:16:00,:i
solution,mostly03-6c76-45aa-aa77-fb59c01657a9,KnowledgeDomain:RealLife,: ,Igbo,2024-06-14 08:37:00,"If, "
Ki,mostlyba-d3a3-41bc-bdcf-a8fdbabdc812,KnowledgeDomain:RealLife,outcome_logic,Oromo,2025-09-26 02:57:00,challenge_used
primary_language,mostly3c-555b-4335-9c86-caca56b1694c,KnowledgeDomain:RealLife,transferable_applied,Amharic,2025-08-27 02:32:00,coastal
", ",mostlyee-fe66-4fd9-ae18-3c9c4834f9de,KnowledgeDomain:RealLife,Ukosefu ,Amharic,2024-07-14 08:59:00,}
symbolic_language,mostly90-df6d-4ef2-82d6-65a2cff902e1,KnowledgeDomain:RealLife,real_logic,Igbo,2024-03-05 13:10:00,transferable_-
resources ,mostly07-fe2c-4af2-8f2b-3277e165c070,KnowledgeDomain:RealLife,", ",Zulu,2025-01-24 16:41:00,real_life
 e ,mostly65-b8bc-4dc8-a91b-01aa82e7587e,KnowledgeDomain:RealLife,resources,Swahili,2025-01-10 09:03:00,"S0.6,-0.15"
-0 ya_.,mostly9c-c091-4e66-815f-01094c4e8f1d,KnowledgeDomain:RealLife,If,Igbo,2025-04-29 16:37:00,recorded_applied
: ,mostly2c-8e20-4ac5-b664-86e445285d60,KnowledgeDomain:RealLife,M,Amharic,2024-04-08 06:49:00,real_logic
"A_kua alariat na, ",mostly44-d030-4436-9996-1cb030e56141,KnowledgeDomain:RealLife,,Zulu,2024-09-28 16:52:00,symbolic_insight
", ",mostlye0-6fc9-4400-8f54-5148a9e8df68,KnowledgeDomain:RealLife,,Oromo,2024-08-14 03:36:00,transferable_used
setting,mostlyab-0715-4e29-8bdd-57c4ed4c9fcd,KnowledgeDomain:RealLife,If ya,Shona,2024-12-14 02:37:00,outcome
Iffaced,mostly31-89e5-46ea-b18c-4e83e3e23d62,KnowledgeDomain:RealLife,"Ma, {",Amharic,2025-04-09 19:16:00,: 
,mostly9e-fce1-419a-8c01-daeeba7b0777,KnowledgeDomain:RealLife,If ,Shona,2025-05-10 21:46:00,_life
", ",mostlyb4-535d-47c8-9bc8-2dd75a62394c,KnowledgeDomain:RealLife,symbolic_logicat,Amharic,2024-06-20 14:18:00,recorded_faced
: language,mostlyd7-dc8d-4a86-81f2-0311f0861aa7,KnowledgeDomain:RealLife,Mar,Amharic,2024-01-25 13:46:00,outcome
: ,mostlya5-eb60-4490-b11f-7f974a0cf29a,KnowledgeDomain:RealLife,_{domain,Yoruba,2024-04-10 06:03:00,D
"Ifapplied,0.10.16,- 0.57179,,.",mostly94-a192-4d1d-a948-8b1e6382632a,KnowledgeDomain:RealLife,primary_at,Zulu,2024-09-08 00:36:00,", "
outcome,mostly1f-1181-4a8f-ae1b-8df4e857d710,KnowledgeDomain:RealLife,", ",Amharic,2024-09-30 19:17:00,}
recorded_applied,mostlyc2-d848-4031-bf75-042796dbf394,KnowledgeDomain:RealLife,location,Igbo,2024-02-14 02:18:00,N_: 
challengeu,mostly06-3241-45e7-aa05-fad7b471e826,KnowledgeDomain:RealLife,_,Hausa,2025-06-01 16:39:00,U
location,mostlycf-8ab2-402f-8d21-bfff37674a2f,KnowledgeDomain:RealLife,: ,Zulu,2024-08-04 19:15:00,"Ma-.6,0."
outcome,mostly2c-97cb-491e-a096-f209be96cfc1,KnowledgeDomain:RealLife,2025faced,Igbo,2024-01-27 20:42:00,: 
-0..2.58.,mostly43-1d1e-4762-a87a-9d20b254aca9,KnowledgeDomain:RealLife,neural_logic,Swahili,2024-05-20 19:18:00,Mg ya0a za 
M,mostly9f-383f-4fbc-8ec3-77b8564d533e,KnowledgeDomain:RealLife,: ,Amharic,2025-06-02 04:44:00,resources_u
", ",mostly11-e399-488e-b01d-7190eecef47b,KnowledgeDomain:RealLife,neurallanguage,Shona,2025-08-12 16:38:00,Ki_t
solution,mostly2e-274c-4f91-896f-6a9ce334ab49,KnowledgeDomain:RealLife,symbolic_used,Yoruba,2025-09-26 02:57:00,setting
:00,mostlye7-2fee-4dde-949b-92e57c0733b9,KnowledgeDomain:RealLife,U: ,Oromo,2024-08-18 19:30:00,scenario_embedding
 ,mostlydc-2a85-4f48-8631-114b1e56c147,KnowledgeDomain:RealLife,real__life,Oromo,2024-08-08 06:49:00,}recorded
-description,mostly8a-4dc6-4d26-a2b7-d8c8fd44df3d,KnowledgeDomain:RealLife,symbolic_,Yoruba,2025-03-25 01:18:00,real_life
recorded0.,mostlyce-d10f-4021-b95f-13eeaf613eaf,KnowledgeDomain:RealLife,", Nigeria",Shona,2025-09-11 02:57:00,urban
", ",mostly43-f7bc-414f-885d-558b2f9e154e,KnowledgeDomain:RealLife,M ,Yoruba,2025-07-01 20:11:00,": ji na-Tr,a"
Ku,mostly85-052f-4c1f-95bb-fe98759c8b8c,KnowledgeDomain:RealLife,: ,Yoruba,2025-07-14 12:51:00,resources_faced 
location,mostlyee-687e-4abc-904b-010c2982be11,KnowledgeDomain:RealLife,solution_applied,Yoruba,2025-01-05 11:19:00,symbolic_logic
If ,mostly0e-73a4-4cc2-986d-c2f84d6d21b9,KnowledgeDomain:RealLife,U,Amharic,2025-09-26 02:57:00,", "
neural ,mostly23-4694-4ecd-b2ac-932e03a6e2ca,KnowledgeDomain:RealLife,transferable_insight,Yoruba,2024-08-06 01:03:00,neural
description,mostly8a-d832-4a73-afd7-03355b7b558f,KnowledgeDomain:RealLife,Ikiwa ua,Igbo,2025-06-21 14:07:00,",00"
setting,mostlyeb-4f41-4f75-b97c-e83b1abcaf22,KnowledgeDomain:RealLife,symbolic_insight,Yoruba,2024-02-19 12:51:00,", "
If ,mostly68-2742-4131-a99e-16124c28699f,KnowledgeDomain:RealLife,solution,Zulu,2024-07-10 21:42:00,: 
primary_,mostly06-16ce-41d9-90bf-30f36b8147b7,KnowledgeDomain:RealLife,scenario_insight,Amharic,2024-07-03 21:10:00,2024_languageli
setting,mostly5f-3483-4144-9a71-f231b89c13a2,KnowledgeDomain:RealLife,neural_embedding,Amharic,2024-03-25 17:00:00,
outcome,mostlyad-03e1-4ef1-bc28-84c6cfb63b38,KnowledgeDomain:RealLife,: ,Shona,2024-12-15 22:24:00,:000
"}} Nigerias, u",mostly57-89c2-4677-bbc5-41234041374d,KnowledgeDomain:RealLife,urban,Amharic,2025-06-16 03:10:00,
real_applied: {,mostlyc9-770d-484b-af11-4efc4f6d8008,KnowledgeDomain:RealLife,If_applied,Hausa,2024-01-19 23:18:00,: 
",-0-05-}0.036. }}15-1,.17:0T.6057,1.267,.",mostlycc-e135-4007-af56-ff8484ea4968,KnowledgeDomain:RealLife,: ,Shona,2024-10-06 01:35:00,solutionembedding
solution_embedding,mostly8f-802b-462b-8191-ffa0489f0214,KnowledgeDomain:RealLife,"M_appliedtar nad yai wa wa wata,ta wa. m",Igbo,2025-01-19 11:41:00,: 
solution_,mostlyd4-e55a-4088-9cb4-9fd5f573d415,KnowledgeDomain:RealLife,Ukosefu_applieda,Zulu,2024-08-22 10:03:00,", "
primary_used,mostly64-1638-4bc5-840a-09d438007bdc,KnowledgeDomain:RealLife,Ma,Zulu,2025-03-07 09:53:00,",0,-0.861.1828,0.29198},0.1,2,0,0.02"
", ",mostlybf-a31d-4f2d-840e-7f5948e25668,KnowledgeDomain:RealLife,} {,Hausa,2024-01-20 00:52:00,solution_ 
: ,mostlya5-89e1-4705-9a47-4c60ba315b79,KnowledgeDomain:RealLife,If ,Oromo,2025-08-29 10:24:00,location
: {,mostly56-a3d7-4a1e-ac5c-70abfcbf8b98,KnowledgeDomain:RealLife,20250..,Hausa,2024-07-08 03:17:00,outcome
description,mostly38-8e33-40a9-9c21-fa08705ed4c9,KnowledgeDomain:RealLife,location,Zulu,2024-07-26 17:41:00,healthcare-1.18T.23_}.
: insight,mostly06-2427-41d1-a09b-980f4304b691,KnowledgeDomain:RealLife,2024T ku_domain,Yoruba,2024-12-08 08:24:00,: {
scenario u,mostlyca-569d-4423-a3af-5b4576cbcffc,KnowledgeDomain:RealLife,"M- na-0.36,0.1306T,-0.06160.5,1.40:0015,0.619",Swahili,2025-05-26 14:51:00,outcome
outcome,mostly4d-fc2c-4d6b-852e-509fa052ddfb,KnowledgeDomain:RealLife,resources__domain,Zulu,2025-01-12 16:02:00,primary_life
"K_, ",mostlyce-2517-4cf8-8a9a-0024f2063a7e,KnowledgeDomain:RealLife,coastal_insight,Zulu,2024-12-18 16:15:00,", "
} wa,mostly78-c7ee-43ee-802f-02ccce3a4414,KnowledgeDomain:RealLife,"-ea-T wa za za-07.17,aa,.",Zulu,2025-01-02 16:57:00,2025.
", _",mostly43-1669-4f82-bc3e-3dd8be5d3f63,KnowledgeDomain:RealLife,}urban wa,Zulu,2024-05-06 15:37:00,scenariolios nada ka ku.
2024{,mostlyba-5439-43cc-8992-0d6ba14fbcc6,KnowledgeDomain:RealLife,: ,Shona,2025-07-04 08:01:00,resources_
outcome,mostly28-f0a8-452e-8d31-6cafbb3e3932,KnowledgeDomain:RealLife,"2024--6.7,-0.71.,--T0408.,0.23,-0.,,-0.61253.0411,0.195,",Shona,2025-04-30 16:03:00,setting
If_,mostlyd7-1904-468a-b4b4-3da4f33b6ef7,KnowledgeDomain:RealLife,rural,Yoruba,2024-07-26 23:19:00,location
location,mostly67-9e23-45e7-a414-a3302581208a,KnowledgeDomain:RealLife,location,Shona,2025-09-03 12:03:00,Mi
-1-1.5,mostlybe-e0c6-4a0e-a6a2-fa1dcc791c2f,KnowledgeDomain:RealLife,", ",Amharic,2025-02-13 08:01:00,"S,--1..915,-1.586,-1003,0.1.0853,0:,-0.5800146,1.8,010."
scenario_atp,mostly88-d548-4c83-8689-4f8a1c11fbee,KnowledgeDomain:RealLife,"solution_--06TT-,.37, Nigeria.54,0.",Hausa,2024-07-29 14:43:00,outcome
: ,mostly19-de66-4ac2-9707-79378237df2f,KnowledgeDomain:RealLife,primary_life,Amharic,2024-06-24 18:31:00,}} 
primary_life,mostlye1-efc2-43a7-b8b5-bf00664dbb8f,KnowledgeDomain:RealLife,S,Zulu,2025-04-19 16:41:00,", "
2025,mostlyc1-c44f-4277-b284-8016f029f8cd,KnowledgeDomain:RealLife,neural_: ,Igbo,2025-06-04 04:43:00,transferable_
S,mostly9d-63a6-41a5-a51b-ff4b9c7e9a63,KnowledgeDomain:RealLife,", ",Igbo,2024-01-20 23:14:00,education wa ki waji naaa na wa ukis.
Mi,mostly8a-92b7-455e-ac69-b8c4022204b9,KnowledgeDomain:RealLife,resources_insight,Oromo,2025-03-29 11:57:00,0T16::00
2025,mostly66-14b3-4dba-ad3c-60d42bbe9bbc,KnowledgeDomain:RealLife,K,Shona,2025-07-08 08:49:00,transferable waoli.
resourcese{,mostly4a-3f36-4041-8b74-3bb835e81264,KnowledgeDomain:RealLife,Wa_logic,Hausa,2025-07-27 03:00:00,urban_language
description,mostly87-3e84-4fab-bb05-0fff84ed14c6,KnowledgeDomain:RealLife,", ",Yoruba,2024-11-08 01:09:00,
transferable}embeddingu,mostly19-9b60-4eaa-9ab4-4433812f2233,KnowledgeDomain:RealLife,neural: ,Yoruba,2024-02-17 10:06:00,neural_at
,mostlyc0-2656-46e0-a9e8-cfd7973df437,KnowledgeDomain:RealLife,"-08-0.246,0.3,0.15-1.1808,-1209,066,10.6,1.00, {",Igbo,2024-06-02 18:29:00,education_applied: 
challenge,mostlybf-c72f-43a0-b76a-eb2946caccc5,KnowledgeDomain:RealLife,N ula.: ,Zulu,2024-01-09 23:17:00,U_faced
urbanli,mostly83-c3ec-4df8-bffb-ec9c86d34177,KnowledgeDomain:RealLife,outcome,Zulu,2025-05-10 01:02:00,", "
Katgwaiji na wa nain na ku na kuekaa n ya,mostly5e-ab85-4340-bdac-4e9e97d288bc,KnowledgeDomain:RealLife,,Yoruba,2024-09-05 02:36:00,location
,mostlyb2-f4a5-422d-8afe-2ed43bfb33e6,KnowledgeDomain:RealLife,outcome_used,Yoruba,2024-02-01 21:26:00,outcome
setting,mostly19-f366-4a4c-80a4-01a158c20bb4,KnowledgeDomain:RealLife,",0.1212,0.32400,.08,-1730.-23.802,0.08,001..,15.-0188,1700,-0.5.26,1.0437,7.,-.0.,0.926,-T ,1:0.39",Amharic,2024-10-09 19:35:00,"}Iflia ian-0..5-40,-0.0., Nigeria00839"
neural_logic,mostly98-7858-44ab-a6b3-7f2032d65ff7,KnowledgeDomain:RealLife,challenge_applied,Yoruba,2025-01-03 10:30:00,primary_used
challenge,mostly21-9ed8-43d1-a673-d1435748c3a5,KnowledgeDomain:RealLife,U_embedding,Shona,2025-01-21 04:09:00, at
resources_insight,mostly6f-746b-4bbd-8cd5-9773096bfa48,KnowledgeDomain:RealLife,transferable_,Zulu,2025-02-17 19:03:00,description
",-0.6,14,-0.7109-0.819,0-1.4651204200,-0.",mostlyd5-a640-40a3-bcc9-12656b96e430,KnowledgeDomain:RealLife,location,Shona,2025-09-26 02:57:00,challenge_language
", ",mostly1f-79fb-4368-b554-1319e8f27bae,KnowledgeDomain:RealLife,location,Igbo,2024-01-26 14:39:00,"education,- "
M_life,mostly57-30b0-4687-9b2d-bb94866b4488,KnowledgeDomain:RealLife,: ,Zulu,2025-06-09 04:22:00,setting: 
resources__used,mostly6f-a536-4aa5-9c23-a78014f2809e,KnowledgeDomain:RealLife,urban,Swahili,2024-05-19 16:29:00,2024-T00
neural_applied,mostly77-0215-4a1b-98c5-2887b935d14a,KnowledgeDomain:RealLife,description,Yoruba,2024-05-04 06:22:00,outcome
: ,mostly03-2dec-45ba-9f57-4a3d16983743,KnowledgeDomain:RealLife,challenge_applied,Shona,2025-05-22 11:51:00,transferable
", ",mostlyb6-ad14-4427-9e75-ac1940006b07,KnowledgeDomain:RealLife,setting,Yoruba,2024-08-03 13:49:00,scenario_logic
,mostly4d-0a73-4f2f-8c11-00041cd8932d,KnowledgeDomain:RealLife,symbolic_applied,Hausa,2025-09-03 19:54:00,Ukosefu 
", ",mostlyc3-77f0-4d21-b3d9-4609ee1a5d6c,KnowledgeDomain:RealLife,resources_at,Yoruba,2024-09-26 16:30:00,"Draatira ya yaba uka ya biashara, kwa,- wa m"
Igbo ,mostly22-0957-425a-864a-0097c454ee4d,KnowledgeDomain:RealLife,symbolic,Igbo,2025-01-17 21:36:00,Au- ya.
recorded_embedding,mostly6b-47b7-4a03-bfb9-f23ccdd3b089,KnowledgeDomain:RealLife,: ,Amharic,2025-03-09 16:43:00,: 
challenge_insight,mostly4a-a77c-4ce7-b7aa-4c6e00e90109,KnowledgeDomain:RealLife,"0-1.7,0.3734,0.8271,05.0.07.163,-1.624,-63,1.461850.7.603,031.,120.00,0.0527,2.1720.553.,1.,-0,-21.",Yoruba,2025-01-03 15:59:00,"I, "
2025u na ku na ku.,mostlya5-f8bc-4246-afe7-9409c9cce0c4,KnowledgeDomain:RealLife,symbolic_domain,Yoruba,2024-04-04 16:20:00,"2024-09.19T-0.18,20.17,105 wa."
K,mostly70-95fc-4850-9c33-7798df251e9c,KnowledgeDomain:RealLife,"0.14,0.58518, ",Oromo,2025-01-16 15:53:00,: {
symbolic_insight,mostly54-f45b-4f3e-93e1-a4894dd0ede3,KnowledgeDomain:RealLife,,Yoruba,2024-12-19 15:57:00,S
", ",mostly78-c1cf-4c00-bed1-db33cfe9c5ed,KnowledgeDomain:RealLife,,Igbo,2024-09-08 20:08:00,education
,mostly94-a9f7-4179-9bda-4c54c1cd9b3d,KnowledgeDomain:RealLife,description,Hausa,2024-08-07 12:24:00,outcome
M,mostly86-689c-4fc0-b187-b4238915eb32,KnowledgeDomain:RealLife,solutionlogic,Amharic,2025-08-07 02:24:00,If_used
,mostly12-5051-4a5b-93c1-f2b17faa6718,KnowledgeDomain:RealLife,symbolic,Igbo,2024-04-05 04:31:00,recorded_
resources_life,mostlyb5-56bb-4378-81b3-38b260bc5c6c,KnowledgeDomain:RealLife,M_language,Oromo,2024-03-28 15:44:00,"-0.6024,1.19,10.84.030.,0.223,1.166T,-0.9050.53 "
"-1187,: ",mostly63-cdb0-4276-92a4-cb0d1229fdb0,KnowledgeDomain:RealLife,",_",Oromo,2024-03-11 17:52:00,healthcare_domain
challenge_used_,mostly69-3b6a-4af3-9704-7e115b953817,KnowledgeDomain:RealLife,healthcare,Igbo,2025-07-22 12:52:00,If
symbolic_insight,mostly91-38e0-4ea8-8942-365c9d6eacd8,KnowledgeDomain:RealLife,Mi,Zulu,2024-01-08 21:14:00,scenario_embedding
_,mostly5c-1bc2-4b9c-89b6-e25043323f51,KnowledgeDomain:RealLife,}} ,Swahili,2024-11-27 14:39:00,}_embedding
: ,mostlyed-9fa1-4d6c-836f-6e33165b4904,KnowledgeDomain:RealLife,: ,Oromo,2024-08-14 10:26:00,"2025-,.8"
U,mostlycb-ecf4-4479-ab32-5379b9d889a1,KnowledgeDomain:RealLife,scenario_language:1 {,Igbo,2024-05-09 07:04:00,urbanhi
: ,mostly90-5a5b-40f9-944b-5d5b2e819e81,KnowledgeDomain:RealLife,challenge_applied,Igbo,2024-08-06 03:52:00,symbolic_
scenario_insight,mostly15-c8c4-4daa-ae7a-ab335ff1ec6d,KnowledgeDomain:RealLife,: {,Igbo,2024-05-04 00:58:00,description
scenario_language,mostly98-03a8-4b78-86e4-20ad714c1e5f,KnowledgeDomain:RealLife,Wa na ku wa wa ya: ,Shona,2024-03-22 11:52:00,resources_language
"-1.5853376,,.0617,0.8.713,,0.08.",mostly9d-4cd5-4688-adc9-00b80d612374,KnowledgeDomain:RealLife,", setting",Oromo,2024-06-07 12:14:00,primary_0
scenario_language,mostlyfa-835a-4f2e-8888-14955b16198a,KnowledgeDomain:RealLife,: ,Zulu,2025-09-26 02:57:00,educationdomain
M,mostly36-9643-4e56-bfc6-dab73f3d9c86,KnowledgeDomain:RealLife,"--0.749,0.2",Swahili,2024-07-18 10:52:00,: 
symbolic_{faced,mostlyb3-8bb1-458d-b3db-e1f970c361a8,KnowledgeDomain:RealLife,M_insight,Zulu,2025-09-26 02:57:00,neural_logic0Tli
: ,mostlyd7-c974-46af-aa8f-82c0d5842152,KnowledgeDomain:RealLife,outcome,Yoruba,2024-04-19 20:10:00,urban
: ,mostlye3-a5c6-4e88-b500-e9cf6b1e1dfe,KnowledgeDomain:RealLife,", ",Shona,2024-04-14 10:22:00,: 
2024- wa-0.19,mostly97-39b8-48ec-aa53-eba431eb53b8,KnowledgeDomain:RealLife,: ,Igbo,2025-08-12 20:39:00,M
:_faced,mostly0e-4b08-425f-a7ec-7ab40db66311,KnowledgeDomain:RealLife,"challenge, ",Igbo,2024-10-27 07:03:00,location_embedding
"resources0,0.",mostlycf-fc3c-412a-87f6-20c61b1131c6,KnowledgeDomain:RealLife,", ",Yoruba,2025-06-13 18:03:00,challenge_language
recorded_applied,mostly7d-6525-4d52-b8d7-26b63fe2f749,KnowledgeDomain:RealLife,solution_logic,Yoruba,2024-08-17 11:49:00,", "
: ,mostly6e-9588-413d-a01a-89e1ba0e6f4f,KnowledgeDomain:RealLife,: ,Oromo,2025-09-26 02:57:00,descriptioni
scenarioe,mostly35-7958-4d85-a9de-989421254351,KnowledgeDomain:RealLife,Wa,Shona,2025-01-10 00:09:00,urban
recorded,mostly24-0a4a-416e-9e14-af77a93c4630,KnowledgeDomain:RealLife,urban,Amharic,2024-08-17 16:20:00,}
U: ,mostlyb1-2b7b-4f40-af6e-df984189dc60,KnowledgeDomain:RealLife,location,Amharic,2024-08-10 02:15:00,
"I-0.6,22.6803",mostlya3-9bb0-446a-af1b-9ae0979cd9aa,KnowledgeDomain:RealLife,: ,Zulu,2024-02-22 06:07:00,} 
"Msa u, ",mostly35-9e70-447f-8b16-01e34e83f9bc,KnowledgeDomain:RealLife,}: ,Zulu,2025-08-22 04:15:00,: t
scenario_life,mostlyf6-9217-4d5f-9f5d-4a5555c146fc,KnowledgeDomain:RealLife,primary_insight,Shona,2024-06-08 21:43:00,transferable_applied
S,mostly5c-cbed-4721-b360-98fbf22d963c,KnowledgeDomain:RealLife,"recorded a, ",Zulu,2025-08-09 23:47:00,2025-014.0328 
", ",mostly81-478b-49df-a4bb-3c31981c05ef,KnowledgeDomain:RealLife,description,Igbo,2024-06-26 11:31:00,","
scenario__embedding,mostly61-d626-4228-a426-6186d8c4bdfb,KnowledgeDomain:RealLife,", ",Zulu,2025-09-26 02:57:00,scenario_embedding
: ,mostlydf-40cb-4dab-be3c-4ef753ec5c35,KnowledgeDomain:RealLife,"2024, ",Amharic,2025-09-26 02:57:00,setting
U,mostly3f-5739-43dc-b5e1-e042a00997cf,KnowledgeDomain:RealLife,"recordedT wa a, Nigeriasha,",Amharic,2025-09-26 02:57:00,Ki
U,mostlyb3-6a2e-4243-9235-3d6257f91e4e,KnowledgeDomain:RealLife,neural_ ya,Shona,2025-09-26 02:57:00,real_atfaced
}applied_used,mostlyd2-d1ab-419e-9bec-1918199d9d04,KnowledgeDomain:RealLife,: ,Hausa,2025-01-27 02:14:00,real_domain
2025 ya,mostly62-5dbc-4b69-b711-f9f94483f285,KnowledgeDomain:RealLife,"U wamawa vya, ",Swahili,2024-03-25 11:23:00,"recordedsetting1d3, "
,mostlycd-836e-4faf-919c-6c9dbe47b473,KnowledgeDomain:RealLife,outcome,Zulu,2024-11-15 21:44:00,scenario-language
,mostly01-af60-42f0-8f33-5d4181a4d6c3,KnowledgeDomain:RealLife,recordedsetting,Zulu,2024-06-16 19:10:00,: 
outcometa_ m,mostly5d-a148-4bb1-8d0b-c3911f519e10,KnowledgeDomain:RealLife,urban,Shona,2024-05-22 02:43:00,real__at
challenge_,mostly64-9de3-480f-b8a0-fe69fab3089e,KnowledgeDomain:RealLife,challenge_language,Amharic,2024-05-02 11:48:00,2024 
location,mostly57-4c46-425a-b4ac-236f0c28e0a6,KnowledgeDomain:RealLife,:00,Hausa,2025-09-26 02:57:00,"A,, "
resources_used,mostlyaa-ecfc-44b4-825c-425fe9ff485b,KnowledgeDomain:RealLife,neural_used,Yoruba,2024-09-21 19:46:00,
scenario_logic,mostly9b-d249-4da3-a11d-f396d0bdc2fc,KnowledgeDomain:RealLife,challenge_used,Shona,2024-05-25 16:16:00,scenario_applied
", ",mostlyde-e5e3-4f9f-ac8c-bcc99d7fd973,KnowledgeDomain:RealLife,finance_insight,Igbo,2024-12-26 06:36:00,If:00
} ,mostly94-b6ce-4765-8e0d-117d18996b5e,KnowledgeDomain:RealLife,", ",Hausa,2024-11-06 04:31:00,outcome
setting,mostly4e-8151-4c8e-abf7-67ebeaa481cd,KnowledgeDomain:RealLife,scenario_domain,Zulu,2024-06-23 11:01:00,} 
neural_ ,mostlye0-f307-4d0e-8591-4d01d95ea5ca,KnowledgeDomain:RealLife,", ",Igbo,2024-08-17 16:41:00,
