description,id,labels,location,primary_language,recorded_at,symbolic_logic
traditionalresolution m,mostlyf9-4017-41a2-b635-1e3930f907ab,KnowledgeDomain:Ethics,ethical,Zulu,2025-07-24 06:39:00,"Aan na-.235,0..415,-2701,-0,0.0847,0.80},1.85,0T07,-00,-0.122.9400856,0.03105"
HTak ya kuh b {,mostlya0-85f7-4f89-b9a2-9339c7618df2,KnowledgeDomain:Ethics,neural_tension,Amharic,2025-05-18 15:59:00,ethical_language
description-,mostly71-5085-4bf5-a64d-a60c550bfff0,KnowledgeDomain:Ethics,", ",Oromo,2024-09-08 21:34:00,"-.0849118,1.0.4952,0.35000.7,118,,0.,206-0.-647.48.3,0.221981"
", ",mostly85-cdf8-4372-a6b2-02f5fc310ea7,KnowledgeDomain:Ethics,ethical_language,Yoruba,2024-06-13 12:25:00,wisdom_type
: ,mostly51-7f87-4b43-a245-69fc776b67fa,KnowledgeDomain:Ethics,principle_demonstrated,Shona,2024-06-10 02:21:00,scenario_
"ethical- m, : ",mostly8b-0a7c-405f-b0a1-c9361aead540,KnowledgeDomain:Ethics,: ,Yoruba,2024-11-20 10:27:00,M_tension
description,mostlyc8-7316-4e15-8476-6218903b94df,KnowledgeDomain:Ethics,:-f,Igbo,2025-09-06 07:49:00,} 
,mostly9f-b2a1-44ee-a4c3-a4d4e223142c,KnowledgeDomain:Ethics,} ,Zulu,2024-11-16 13:38:00,"Kuan,}0.49167,,"
principle,mostly67-1d14-4c9f-a4cb-da5f721eea1a,KnowledgeDomain:Ethics,location,Igbo,2025-09-04 06:39:00,location
recorded ,mostlyed-899d-4605-86c6-311510baf94b,KnowledgeDomain:Ethics,: ,Hausa,2025-08-31 12:03:00,locationlanguage
ethical,mostly8b-3816-4eb1-befc-77e28f48eeb8,KnowledgeDomain:Ethics,"Aals,-0.29606-0.,0,1.15",Shona,2025-03-08 02:08:00,scenariol
"M0.08, ",mostlyea-3e1b-485e-981e-b11549c40b33,KnowledgeDomain:Ethics,"cultural__logic- and-11-1.5,0,-0.9071447,0.123T,-28-0.9151",Shona,2024-02-23 07:23:00,_embedding
"description,",mostly01-f0c6-43b4-87b1-b13b36b5cb4c,KnowledgeDomain:Ethics,location,Swahili,2024-07-19 02:26:00,", "
ubuntu,mostly73-efc8-46b4-a00f-638b8796ff8a,KnowledgeDomain:Ethics,stakeholders,Igbo,2025-05-16 10:17:00,: 
primary_logic,mostlye1-1c44-4af3-b86d-7f937ef79495,KnowledgeDomain:Ethics,recorded_language,Yoruba,2024-05-14 17:43:00,E ya
,mostly5f-5975-4dcc-b5ea-430d09f79d77,KnowledgeDomain:Ethics,principle_demonstrated,Swahili,2024-05-22 09:03:00,_
"Neat nm-0.09, ",mostlyb0-c096-4e83-8d34-39ccc9f75270,KnowledgeDomain:Ethics,} ,Shona,2025-01-08 23:00:00,: 
: ,mostly17-4b60-419a-9f6a-29c044908869,KnowledgeDomain:Ethics,location,Swahili,2025-01-20 06:10:00,stakeholdersg
description,mostly88-55b3-4121-bb47-c09b3eec7a98,KnowledgeDomain:Ethics,:1{,Amharic,2024-07-03 16:39:00,K a
", ",mostly07-b03e-4412-9f7f-662e5c921280,KnowledgeDomain:Ethics,: ,Shona,2024-02-23 17:28:00,: 
",00",mostly8b-08da-47a0-a0a9-542715d98421,KnowledgeDomain:Ethics,neural_embedding,Shona,2024-03-16 12:40:00,description
community_justice,mostly3c-0214-49ff-90f7-5ca07bbc7c62,KnowledgeDomain:Ethics,stakeholders,Oromo,2025-09-20 18:09:00,: 
ethics,mostlyd0-2be8-43db-b1ee-8c285421cb75,KnowledgeDomain:Ethics,wisdom__,Shona,2025-09-25 10:59:00,}
2024_at,mostly91-818b-4da2-a7a1-1621fd565bab,KnowledgeDomain:Ethics,"community-0.9,-0.98,-1.06,-0.12,-.4717,0.096021,0..48,2,0.27,0-004",Swahili,2024-09-02 15:25:00, {
W_domain,mostly7d-3d61-48b0-965f-c2209191c584,KnowledgeDomain:Ethics,}_type,Igbo,2025-08-16 00:59:00,: 
primary__ ,mostly9d-34d3-403f-bd65-632a2b91b208,KnowledgeDomain:Ethics,"ethics, ",Oromo,2024-05-16 09:25:00,ethical_
ethical_teaching,mostly41-3fc5-4f83-8fcf-0f2259db5b98,KnowledgeDomain:Ethics,,Oromo,2024-04-22 15:10:00,2024 {s
: {,mostly7a-387f-480a-a210-f7f7aa1c9e63,KnowledgeDomain:Ethics,"M_0.9,0.033, ",Zulu,2024-03-09 19:00:00,primary_framework
"2025-0.26,2.0.280.82808,2,0.622:00, responsibility03",mostly80-a779-4912-98f5-4729a4f1cbc0,KnowledgeDomain:Ethics,stakeholders,Hausa,2025-01-27 20:35:00,Puku
description,mostly99-e175-4c9c-a866-88181f3c47a0,KnowledgeDomain:Ethics,symbolicat,Zulu,2025-01-27 16:05:00,", "
resolution,mostlya7-a31e-4937-b15e-86ef77e36d87,KnowledgeDomain:Ethics,resolution,Oromo,2025-05-06 07:08:00,wisdom_framework
_logic,mostlyf9-8e39-4047-844d-98f0231ca4d6,KnowledgeDomain:Ethics,So,Yoruba,2024-08-13 19:12:00,recorded_framework
"ubuntu andwau kuoah,0.4 wa,0.287.1718,0.91,9,0.,-0.15112, ",mostly99-cc1c-492e-a271-1eeec4b9df59,KnowledgeDomain:Ethics,", ",Igbo,2024-11-24 16:27:00,location
"2024, ",mostly56-9422-4434-a675-14f769bfb304,KnowledgeDomain:Ethics,resolution{,Amharic,2025-09-17 19:25:00,} 
resolution_language,mostlyd2-3e64-4039-a537-51bf2cfd252b,KnowledgeDomain:Ethics,description,Oromo,2024-04-26 10:41:00,ethics
: ,mostlyb4-543e-48c9-afe7-eaa3a8293564,KnowledgeDomain:Ethics,primary_type,Igbo,2024-07-25 00:45:00,M_framework
"2024.02.06895,1.88,-1.71.132,0.92612,0..84,0.4T:08,-1.726",mostly0a-0072-4925-a8b9-0ad8c77cd70b,KnowledgeDomain:Ethics,wisdom,Swahili,2025-05-18 04:05:00,integrity 
principle_teaching,mostly4d-94b4-4e0c-b569-1167f221eea1,KnowledgeDomain:Ethics,2025,Shona,2024-02-28 09:17:00,ethical
cultural_}{,mostly2a-aefb-4572-a63c-04cdc4a34eff,KnowledgeDomain:Ethics,"0..,-1612T,-T_:",Igbo,2024-02-16 08:00:00,: 
primary_teaching,mostly84-f2e0-4206-9dda-9f79074f9e0b,KnowledgeDomain:Ethics,ethical_domain,Amharic,2024-02-24 10:00:00,: at
intergenerationalwa,mostly40-4940-4265-9235-f91e54dbe2b7,KnowledgeDomain:Ethics,-0.,Amharic,2024-09-19 19:14:00,neural_domain
integrity ,mostly90-0646-40b0-95f1-c7c6b168784f,KnowledgeDomain:Ethics,: ,Amharic,2025-09-25 10:59:00,empathy 
", {",mostly6d-a5c0-4817-90bc-04e6808f7022,KnowledgeDomain:Ethics,ethical,Shona,2024-08-14 17:22:00,2024-2
,mostly0d-eea9-43d0-9c52-529e7de0ad5b,KnowledgeDomain:Ethics,description,Hausa,2024-08-13 11:10:00,scenario_language
cultural,mostly16-b8c0-4b44-89bc-fb04085fad7e,KnowledgeDomain:Ethics,ethics,Shona,2025-02-16 16:47:00,E
recorded_language,mostlycf-430d-4bf5-be27-c599e466ae29,KnowledgeDomain:Ethics,wisdom,Shona,2024-12-10 21:42:00, 
M_teaching,mostlya2-bf3d-4379-a951-90a4dfe7ebfd,KnowledgeDomain:Ethics,"stakeholders yab naiyalt,-1ag ka, b-.034s,1,0.7747, v23-06.,",Hausa,2024-08-28 01:21:00,principle_teaching
wisdom,mostly36-8dc5-49f3-b69a-b877dba74225,KnowledgeDomain:Ethics, {,Oromo,2025-08-13 22:29:00,"intergenerational, "
symbolic{,mostly9b-2499-451a-aefa-0d7898a299b6,KnowledgeDomain:Ethics,", ",Hausa,2025-01-18 10:58:00,",  "
}  and community,mostly40-da17-4b42-9319-c45a50146472,KnowledgeDomain:Ethics,stakeholderse_embedding,Shona,2025-04-25 02:19:00,ubuntu
,mostlyf8-293e-42a5-8482-a9bfbfe8c000,KnowledgeDomain:Ethics,2024language,Shona,2024-07-29 20:33:00,recorded
: ,mostlyd6-5bd6-4a88-8c48-48bfa8140ecf,KnowledgeDomain:Ethics,},Amharic,2024-02-01 03:10:00,primary_at
empathy,mostlye8-dd03-4c63-bd58-9a4e05c696c9,KnowledgeDomain:Ethics,primary_framework,Igbo,2025-03-15 17:35:00,scenario_ 
M,mostly27-d75d-422b-9df1-a27b9347bd48,KnowledgeDomain:Ethics,: ,Oromo,2024-02-14 02:20:00,:
ethics,mostly0f-484f-4176-aa40-0a488cf48c50,KnowledgeDomain:Ethics,wisdom_tension,Oromo,2024-08-04 01:20:00,ethical_
neural_-,mostlyf1-f665-4fb1-9ec6-4f6cfbdf96b1,KnowledgeDomain:Ethics,neural_embedding,Yoruba,2025-06-26 23:44:00,symbolic_logic
wisdom_framework,mostly19-8e93-4253-b05b-ae56013153a6,KnowledgeDomain:Ethics,",-,-.0809,015159,0.,-0.29,0.2,-1.751.0627o,-,0.15060508--0.,-0.013,00623,0.6,0.0.428,-0.77,- ,-0.17,-0..4822,10.2202",Igbo,2024-03-14 07:21:00,
stakeholders,mostlyaa-afa7-4279-9d67-58a9e2eab14c,KnowledgeDomain:Ethics,2024_type,Shona,2025-01-12 09:32:00,-
stakeholderslanguage,mostly33-5886-4aae-9ad9-898fe8b12fc9,KnowledgeDomain:Ethics,,Amharic,2025-09-25 10:59:00,"Mkan,-0T4, "
ethical_{,mostlyb9-3122-4fa3-b30b-f43ad1d49edb,KnowledgeDomain:Ethics,: ,Shona,2024-02-18 04:59:00,symbolic_
"scenario, ",mostly68-737f-4931-b71d-2d0f7ead064d,KnowledgeDomain:Ethics,"}0.48,0.9705,0.2394,1.431,T01: 00",Zulu,2024-02-11 11:24:00,modern_teachingdemonstrated
: ,mostly7d-a215-4515-949e-98af9576ab34,KnowledgeDomain:Ethics,cultural_demonstrated,Amharic,2024-07-16 19:36:00,Kresolutionf_framework
M ,mostlyc6-931c-4ad2-b0fe-db2ed2a56287,KnowledgeDomain:Ethics,"resolutiona-0.45287,-._domain",Oromo,2025-09-10 12:47:00,E00s {
ethical_,mostlyed-7195-4e19-b568-5c5a18ee8057,KnowledgeDomain:Ethics,", ",Hausa,2024-05-29 23:21:00,justice: 
--T.8,mostlybb-46c2-4bac-b53d-b517171f49ad,KnowledgeDomain:Ethics,cultural_,Yoruba,2024-09-20 23:42:00,K_framework
neural: {resolution,mostlycd-07b5-47a0-ae47-671ac973ceaa,KnowledgeDomain:Ethics,H{k_language,Swahili,2025-09-25 10:59:00,: 
:g,mostlyf9-4ca1-431c-8b7f-dceeeb6e44be,KnowledgeDomain:Ethics,ethics,Oromo,2024-08-08 04:19:00,: {
ethical,mostlyf1-d69a-42ff-84f8-ae410a0ddb1d,KnowledgeDomain:Ethics,recorded_at,Hausa,2025-05-06 19:18:00,}
description,mostly0f-5420-4219-b7f5-a3798f9e48c5,KnowledgeDomain:Ethics,:neural,Igbo,2024-07-03 10:59:00,2025symbolic:00
scenario,mostly6c-3b85-4dfd-8947-26d8f502618d,KnowledgeDomain:Ethics,"symbolic--0.614:,-0.473,0.9, ",Amharic,2024-09-11 23:03:00,location
description,mostly6b-be2a-4d5b-8417-17fe66fa2585,KnowledgeDomain:Ethics,intergenerational,Zulu,2024-02-25 00:59:00,U
M,mostlyc3-a9d0-40c9-a3d4-c2e2f1b89b6e,KnowledgeDomain:Ethics,symbolic ,Swahili,2025-06-01 17:23:00,: {
"symbolic0.--1.,0.6098,",mostlyfc-1080-454a-af0e-163d67480ac0,KnowledgeDomain:Ethics,principle_embedding,Shona,2024-02-12 21:47:00,neural_tension wai
location:  mm,mostlyd3-2559-452c-bc33-f7be52a1ce78,KnowledgeDomain:Ethics,M_{,Zulu,2025-04-18 14:21:00,stakeholders
wisdom_type,mostlybd-3594-4fd6-945c-f40f1fe8f3f9,KnowledgeDomain:Ethics,-,Igbo,2024-09-01 10:39:00,"0..803,10.02,-0406062,-0.27,0.3,0.,0-0.02492,-0.61,-0.09013,-0.53,0.69,0.30.2,0.338,-"
", ",mostlybd-4cd6-47ed-817b-7454e5f844a3,KnowledgeDomain:Ethics,: ,Yoruba,2025-02-05 19:24:00,neural_-0
O--,mostly5e-ccb1-4ff2-bac1-6fe870581fbf,KnowledgeDomain:Ethics,resolution,Igbo,2025-02-18 11:03:00,"Oromo:00, "
ethical_languageteaching,mostly1f-3df1-4821-9107-497d6df08e57,KnowledgeDomain:Ethics,recorded_: ,Yoruba,2024-04-17 22:19:00,Oromoinarinlalal
,mostly91-6808-40fe-9f4f-15aab5aa532c,KnowledgeDomain:Ethics,Ik,Hausa,2024-07-16 11:20:00,description
", ya",mostly25-b209-419d-8d2d-907018ad22db,KnowledgeDomain:Ethics,recorded_at,Zulu,2024-07-15 12:09:00,description
integrity,mostlya6-b16c-48b5-a4d5-600afe57ad67,KnowledgeDomain:Ethics,}o: ,Oromo,2024-12-25 23:39:00,primaryrecorded_tension
"respectc.io m soat, e",mostlybd-7e2d-4ffd-a6d9-036a56d391b5,KnowledgeDomain:Ethics,K_justice,Yoruba,2024-07-28 07:40:00,wisdom_language
: ,mostly8a-a086-46c9-99a5-7f14874bd8fe,KnowledgeDomain:Ethics, ,Zulu,2025-02-20 07:54:00,"cultural}a, f"
"ethics, ",mostlyd4-270d-418a-a420-2a250e97be8c,KnowledgeDomain:Ethics,I,Igbo,2025-01-05 05:20:00,: 
_framework,mostlyd5-e14a-401f-8c20-39bb551e171c,KnowledgeDomain:Ethics,: {,Swahili,2025-08-11 23:36:00,ethical_teaching
ethical_type,mostlybe-b428-4e3e-a248-e1becf14d38c,KnowledgeDomain:Ethics,E-_type,Shona,2024-07-23 04:00:00,}{
: ,mostly22-b15a-432b-bc78-0f4b73102480,KnowledgeDomain:Ethics,", ",Oromo,2025-05-10 07:24:00,"0,20.25,1-0.161508-05.59,-0.70116,_-0.0.5-.46,0.48,1..49, .-T"
",0.6628,-0.7358,07",mostly3d-07a7-433b-8930-d7f7aea5a8b1,KnowledgeDomain:Ethics,2025--0.4409,Swahili,2025-08-04 23:32:00,"--0.45,20.16613,0..80.1,-0.6,-0."
: },mostly27-e9c9-4cce-9a91-3753a1b9d0b5,KnowledgeDomain:Ethics,K,Yoruba,2024-04-11 01:50:00,recorded_embedding
: ,mostlyce-3f24-4e39-8c8d-dd71975313b0,KnowledgeDomain:Ethics,", ",Amharic,2024-05-24 01:24:00,modern_1
} ,mostlyfc-c704-403b-a4a1-cf2fd31db7a0,KnowledgeDomain:Ethics,"--17,-0.958,:0.1615,,-0T02.15",Zulu,2025-09-22 20:16:00,location_ wa 
ubuntu,mostly66-f33f-4adf-b17c-fd333d9fa638,KnowledgeDomain:Ethics,",00logic",Oromo,2024-05-13 06:53:00,description_teaching
wisdom ,mostly61-05e3-404d-b8fe-39f43f5fbc8c,KnowledgeDomain:Ethics,symbolic_logic,Shona,2024-03-10 14:22:00,Ndị 
scenario_teaching,mostlyd4-3f04-4200-83cc-1279689a5f31,KnowledgeDomain:Ethics,"2025-03T.271.4,0.9,recorded0_.,-20.3,-042614.,-1.-T22,0T0,0.36010..37,0.14232605,0.46,-0.0572,1.079",Igbo,2024-10-13 18:50:00,community
intergenerational_at,mostlycd-72f1-47ae-b15a-49fa669a8b94,KnowledgeDomain:Ethics,ethical_framework,Swahili,2025-04-23 04:20:00,ethics
: {,mostlyae-b00e-4150-a83b-ab63892225de,KnowledgeDomain:Ethics,: ,Shona,2024-05-15 01:35:00,
,mostly4a-9a4a-43cb-8bcd-5d18a6232be3,KnowledgeDomain:Ethics,}_at,Shona,2025-09-25 10:59:00,: 
: ,mostlydc-57fa-4fa7-8b09-93401dc4f4b2,KnowledgeDomain:Ethics,_embedding,Igbo,2025-09-25 10:59:00,ethical_language
recorded_embedding,mostly01-3875-41fc-8df9-2b66f88d1b7e,KnowledgeDomain:Ethics,: ,Zulu,2025-05-10 07:47:00,Kmpwe
wisdom_-,mostlyde-6340-4eb2-848e-f2837652e9e1,KnowledgeDomain:Ethics,: ,Shona,2025-02-28 04:25:00,symbolic_domain
 ,mostly8b-50c7-47f7-b1dd-19ae0ba5c42c,KnowledgeDomain:Ethics,}} ,Amharic,2024-05-15 10:07:00,M
resolution,mostlye1-5951-4ba6-a4f3-9fa557685419,KnowledgeDomain:Ethics,N-ana-,Shona,2024-03-27 06:40:00,stakeholders
", ",mostly00-fd72-4a95-a7bf-59a135c5c1b3,KnowledgeDomain:Ethics,community,Igbo,2025-08-15 03:35:00,symbolic_framework
ethical_tension,mostlye5-16a5-4136-97c0-9a0b5dcc9486,KnowledgeDomain:Ethics,locationdomain,Zulu,2024-05-20 13:03:00,}scenarioneural
{,mostly04-a1c7-4759-a8d0-e083ba8731cf,KnowledgeDomain:Ethics,resolution,Swahili,2024-04-08 18:27:00,", "
description,mostly33-60e6-4657-9866-e9a7c5ed5f7b,KnowledgeDomain:Ethics,: ,Zulu,2025-05-02 08:15:00,ethical_tension
__teaching,mostly33-dec7-4e2e-a7e5-15645b88302c,KnowledgeDomain:Ethics,It a nt na wa ,Igbo,2025-09-08 15:36:00,"U--0.7,-1.4,1.17, na.7:13 na.4847-26,-0.6,0.1801"
", ",mostly5c-39e4-4163-9798-4ae4f837a056,KnowledgeDomain:Ethics,: ,Amharic,2024-09-11 13:07:00,} 
U-,mostly80-bbbb-428c-b9ed-449ade1f5da3,KnowledgeDomain:Ethics,}} ,Oromo,2025-07-31 17:39:00,} 
ethical_at,mostlya7-685d-4916-8aa7-dff2c9411f5b,KnowledgeDomain:Ethics,principle,Shona,2024-02-17 02:21:00,",1ethicalat, v na nay,"
: ,mostly99-2437-47b5-8299-7920c85e38de,KnowledgeDomain:Ethics,: ,Swahili,2024-06-21 15:28:00,ethical_embedding
K ya,mostly8c-c935-42d8-a046-9e217cfac868,KnowledgeDomain:Ethics,description,Igbo,2024-01-28 23:22:00,C_logic
ethical_teaching,mostlyc1-9111-4ba7-a3ad-074ab30920b1,KnowledgeDomain:Ethics,stakeholders_embedding,Yoruba,2024-06-18 07:48:00,: 
-0.13 ,mostly5b-01eb-47b9-9ba0-8509f845a42d,KnowledgeDomain:Ethics,2025: ,Amharic,2024-04-09 17:17:00,resolution
recorded_at,mostlyc8-912e-416a-a81b-61c39f115448,KnowledgeDomain:Ethics,ethical_logic,Hausa,2025-09-23 10:17:00,wisdom 
symbolic_logic,mostly6b-d5af-47cb-92a8-1cbfc3583d9e,KnowledgeDomain:Ethics,scenario_at: ,Oromo,2025-09-25 10:59:00,
My {,mostly61-30c9-437d-b314-da922fd99317,KnowledgeDomain:Ethics,wisdom_ ,Igbo,2025-05-16 09:35:00,principle
: ,mostlyd5-a39f-407a-ac1f-84bd29a44838,KnowledgeDomain:Ethics,C_type ya,Zulu,2024-04-15 06:21:00,U_at
"N -k, ",mostly27-eb92-4621-905e-4586de8f21ce,KnowledgeDomain:Ethics,}wisdom {,Zulu,2024-08-17 02:28:00,"M_embedding-i0.178,-0..66137,-0,-.4717,-0.2635,067,80..800,01..2181.14,-0.-0.0823"
symbolic,mostlyd0-cb16-438f-a7e9-6117f232eba4,KnowledgeDomain:Ethics,: ,Yoruba,2024-04-18 01:11:00,ethicalneural._logic
: ,mostly77-c178-45ea-9859-67e2efc1df97,KnowledgeDomain:Ethics,stakeholders_demonstrated,Swahili,2025-02-01 14:46:00,: 
N ,mostlybd-03ff-4e1e-b5de-1f135d7814be,KnowledgeDomain:Ethics,,Shona,2024-08-15 20:36:00,respectg
symbolic ,mostly52-9c18-47e1-ba6f-058c3d967299,KnowledgeDomain:Ethics,"2025-012.01051928,0.25293,0.15, ",Swahili,2024-03-26 03:20:00,"2024.14-8,1.6158,-0.2685,0.0249T7,0.13016,0.,"
}e,mostly75-fbd7-4cd7-985d-4f3f9b823b54,KnowledgeDomain:Ethics,U ,Hausa,2024-09-30 10:16:00,{
"traditional, ",mostly2c-5425-4da3-90fe-20db4db98666,KnowledgeDomain:Ethics,"--T.71507.717,0.03,,0.2,-2-0.16703,-00",Zulu,2025-06-24 23:08:00,_{
"cultural_tension0.40819,-0.4,0.6256,80.606265,0.5,",mostly04-e751-448c-98a3-515c8b6c1061,KnowledgeDomain:Ethics,symbolicresolution},Hausa,2025-06-01 00:19:00,descriptioni
"community and, ",mostlyc2-13a2-441c-81ba-a5ba9c91dd9e,KnowledgeDomain:Ethics,"T..5, ",Hausa,2025-03-02 15:57:00,: {
stakeholders,mostlya5-a1e9-42fd-86ba-dae24c796856,KnowledgeDomain:Ethics,symbolic. na}T: ,Shona,2024-09-20 03:20:00,2024
"Kub mu nalan i,irici  m nenieiia",mostly55-1326-481a-b046-2f8c3723e5d1,KnowledgeDomain:Ethics,I,Amharic,2024-05-18 09:14:00,symbolic_language
,mostly50-4fa5-4b64-b643-3dbf8901ebfd,KnowledgeDomain:Ethics,Ndị,Oromo,2025-07-21 08:31:00,stakeholders
neural: ,mostlybc-86fd-4665-af9a-591049275f3f,KnowledgeDomain:Ethics,ethical_tension,Yoruba,2025-08-17 06:00:00,"}M waata, "
Ndịr,mostly93-8e95-4790-8ea0-05c6c9751100,KnowledgeDomain:Ethics,2024_domain,Yoruba,2024-07-17 09:34:00,", "
: ,mostly11-6e0f-44a8-88bf-f44773f58481,KnowledgeDomain:Ethics,description,Igbo,2025-03-24 11:34:00,intergenerational 
Oromo,mostly9d-529e-47d8-b1d3-17e54b8eb184,KnowledgeDomain:Ethics,locationat,Amharic,2025-08-02 08:40:00, 
O_ya,mostlyc3-8535-469c-ad73-9fb2569616c9,KnowledgeDomain:Ethics,_framework,Zulu,2024-05-20 19:22:00,}symbolic {
symbolic_teaching,mostly2c-b8e8-4283-839f-5339063ef204,KnowledgeDomain:Ethics,} {,Igbo,2024-07-20 00:29:00,stakeholders
C_ ,mostly51-fa7a-4efb-8ee5-88bc3dcaadff,KnowledgeDomain:Ethics,ethics,Igbo,2025-05-22 00:38:00,} 
scenario_teaching,mostlyc6-08bb-4d4f-af9e-2bd005e2e6b4,KnowledgeDomain:Ethics,"ubuntub andonao wa,- ",Igbo,2025-09-07 19:53:00,"recorded_,embedding"
communitydemonstrated,mostly81-bb98-45d3-9b15-809c4f76e206,KnowledgeDomain:Ethics,"}}, ",Oromo,2024-07-20 06:33:00,","
resolution,mostlye7-0a60-434c-bfb6-0b27cc3056f0,KnowledgeDomain:Ethics,modern_u,Shona,2025-06-01 00:44:00,"2025-1.070716.5701T,0."
"-0.4,-1.T04,-0.58,-000.23,-0.289005061, b,-0.13, ",mostly3e-e86b-47a5-93a9-fe2c70b5c0c1,KnowledgeDomain:Ethics,: ,Oromo,2024-04-10 10:16:00,resolution
", ",mostlyd9-3ff4-4400-abd7-bf1a11001536,KnowledgeDomain:Ethics,", ",Igbo,2025-08-10 22:03:00,scenario
_demonstrated,mostly8f-3dc6-4b22-89cf-4bdf0dcb88ff,KnowledgeDomain:Ethics,: ,Shona,2024-04-06 22:14:00,}}ethical
,mostlyb1-7c41-4935-a4db-e1acb685ffd0,KnowledgeDomain:Ethics,: ,Yoruba,2025-05-28 03:11:00,K-} {{
}_frameworkdomain,mostly62-5a9e-4d9a-9667-b302d23e6661,KnowledgeDomain:Ethics,recorded{,Yoruba,2024-10-02 10:55:00,", "
2024a,mostlycc-fe81-41be-a719-04addfebc531,KnowledgeDomain:Ethics,"-0.150105,_013080-.154936,-",Oromo,2024-02-09 06:35:00,Clgar.b k
 ,mostlyac-3758-4194-8720-4b9c5590bcda,KnowledgeDomain:Ethics,ethics ,Igbo,2024-12-29 00:49:00,recorded
cultural_tension,mostly49-a3b7-452f-9c3f-cf4429b32328,KnowledgeDomain:Ethics,primary.:-006.0.2719,Igbo,2025-09-25 10:59:00,empathy_logic
neural,mostly92-e88e-40d8-b1ca-1a91c2bdcee9,KnowledgeDomain:Ethics,} ,Shona,2024-04-16 04:15:00,location
}ean namt,mostlyad-61b5-41b0-aa8a-ea7fcfc6657c,KnowledgeDomain:Ethics,integrity,Shona,2025-05-31 02:48:00,descriptionb
symbolic_demonstrated,mostly2d-493d-4475-b70f-7f07fe1b2016,KnowledgeDomain:Ethics,", : 0{",Shona,2024-08-11 15:10:00,}
", ",mostly9e-1189-4acc-a1ec-ab1013e9dc0f,KnowledgeDomain:Ethics,} ,Swahili,2025-03-18 11:47:00,: 
"K, {",mostly2f-2a2a-41c0-9d11-7bc27f414f6f,KnowledgeDomain:Ethics,description,Oromo,2024-02-28 01:41:00,:-
ethical_domain,mostlyb7-07a8-415f-b6ca-2b2c2197efdb,KnowledgeDomain:Ethics,", ",Shona,2024-06-30 10:41:00,ethics 
ethical ,mostlya5-0609-414d-9db9-1a8c13709b98,KnowledgeDomain:Ethics,}demonstrated ,Swahili,2025-02-28 03:08:00,: 
ethical_language,mostly3d-f295-42c1-b5e6-2b63b8be50e5,KnowledgeDomain:Ethics,ethics,Swahili,2024-07-03 12:25:00,
stakeholdersnu.,mostly4d-d859-4263-a4ba-165f7436f73e,KnowledgeDomain:Ethics,"location, ",Yoruba,2025-05-05 21:28:00,symbolicMjd
stakeholders,mostly92-3a60-4229-ba04-8a74e2b23f9d,KnowledgeDomain:Ethics,ethicalembedding,Zulu,2024-01-08 17:23:00,scenario_logic
description,mostly78-159b-4296-9d3c-c05796922132,KnowledgeDomain:Ethics,Sdg n m waoan,Yoruba,2025-09-25 10:59:00,: 
Ks ,mostly9f-e7f5-46da-aa28-3b0cbc7026be,KnowledgeDomain:Ethics,neural,Shona,2024-05-30 04:05:00,
ethical ,mostly9c-7a87-4c6a-8a29-d18d8eeb5db7,KnowledgeDomain:Ethics,: ,Yoruba,2025-01-25 06:27:00,: 
},mostlyf5-2a6c-42fe-a7e1-67b08ff54e45,KnowledgeDomain:Ethics,: {,Amharic,2024-09-28 18:24:00,ethical_demonstrated
primary ,mostlyd6-1a6c-4dd0-a656-6fda51d4a309,KnowledgeDomain:Ethics,ethical_teaching,Oromo,2025-08-15 12:20:00,symbolic_framework-
,mostlybc-5a29-48f5-be63-3eed46807f86,KnowledgeDomain:Ethics,ethics,Igbo,2025-06-13 17:20:00,{_language
description,mostlyae-ad99-4c70-8238-36f90054c7e1,KnowledgeDomain:Ethics,", ",Zulu,2025-02-08 09:44:00,: . and n mh and
Kprinciple,mostly99-70c0-4769-aa2d-ac58993745fe,KnowledgeDomain:Ethics,H,Amharic,2024-02-04 08:56:00,", "
: ,mostly57-7fb1-49dd-896c-21498e493aee,KnowledgeDomain:Ethics,ethical_at,Shona,2024-05-10 15:10:00,cultural_type
ethical_demonstrated,mostly48-148c-4c6c-a821-8615c3727e53,KnowledgeDomain:Ethics,community_teaching,Shona,2025-07-01 00:56:00, 
scenario_,mostlyce-2370-41af-95fd-d368d5db46ed,KnowledgeDomain:Ethics,-T,Amharic,2024-06-25 15:55:00,: 
stakeholders,mostly8f-ea5b-4c97-8186-88a1f600efe5,KnowledgeDomain:Ethics,", ",Yoruba,2025-09-25 10:59:00,neural_logic
: ,mostly89-a4e1-402a-8934-26b6ffbe54ca,KnowledgeDomain:Ethics,symbolic_logic,Hausa,2025-03-14 17:39:00,"community,"
cultural_language,mostlyc4-6f67-40f7-898a-fecb03beb498,KnowledgeDomain:Ethics,"T_-:, ",Swahili,2025-09-25 10:59:00,",1 andsinT a,0.80.502,0,-1.8323,-0.,04"
resolution,mostlyed-c890-4f78-bf07-f3b25a87eefd,KnowledgeDomain:Ethics,scenario_type,Igbo,2024-11-13 07:31:00,C_languagelanguage:
Ku,mostly66-dc96-4571-9986-05460a6fef41,KnowledgeDomain:Ethics,neural_at,Igbo,2025-08-02 17:50:00,locational
", ",mostlyce-aa78-4dbd-a478-0fac784e460c,KnowledgeDomain:Ethics,", ",Igbo,2025-08-17 08:05:00,
