description,id,labels,location,primary_language,recorded_at,symbolic_logic
discipline,mostly0a-c70c-4776-929d-98b94f7ed41d,Science:KnowledgeDomain,problem_ing,Amharic,2024-02-24 13:11:00,real_language
B_science,mostlyb4-428f-48a8-b432-3bb0f665d98e,Science:KnowledgeDomain,applied ,Igbo,2024-11-25 16:24:00,} 
methodology,mostly40-b3bb-4b7a-b600-ebaba0cae456,Science:KnowledgeDomain,findings,Igbo,2024-02-27 01:36:00,.
"D and crop,_application",mostlydc-d931-4a8c-8769-6ac8cf28442b,Science:KnowledgeDomain,C% ofr with.,Amharic,2024-03-17 21:38:00,: 
,mostlye7-d6fe-446a-bcbe-f1315331e93e,Science:KnowledgeDomain,}- ,Hausa,2024-09-14 22:46:00,: 
L_logic,mostly1c-07bb-4945-896c-c5243f10500c,Science:KnowledgeDomain,Sr.,Amharic,2025-06-29 13:03:00,: _language
,mostly40-6f1b-4898-b542-e38a397cbe98,Science:KnowledgeDomain,description,Oromo,2024-08-07 15:29:00,primary_solution
methodology,mostlycf-249a-4780-b315-4c6380d4939b,Science:KnowledgeDomain,A,Yoruba,2024-08-16 13:24:00,findings_solution
", ",mostly52-0ef8-43bb-8614-74b2afefebfc,Science:KnowledgeDomain,recordedorlanguage,Igbo,2025-02-11 23:48:00,2024
findings and ,mostly90-5237-4d46-80cd-f87165dfe1f1,Science:KnowledgeDomain,L}-0.,Yoruba,2024-08-13 12:08:00,discipline
location,mostly34-c7a0-454c-9b17-9d3f38cd71d8,Science:KnowledgeDomain,A.,Swahili,2025-06-10 21:24:00,primary
findings2_N,mostlye3-65c5-44c5-8181-272a112b7019,Science:KnowledgeDomain,methodology,Yoruba,2024-11-20 10:15:00,2025
S,mostly8e-2736-4f2b-b5a2-fd29f78c57d7,Science:KnowledgeDomain,real_world} ,Yoruba,2024-12-30 03:16:00,"2024-,recorded01.434:,0.252, "
symbolic__: ,mostlyf3-771c-4097-a8e1-bc537da7b4e2,Science:KnowledgeDomain,} ,Zulu,2025-02-06 17:11:00,topic
F ,mostly6b-0195-4773-b6f4-ffe3da08d856,Science:KnowledgeDomain,symbolic,Hausa,2024-09-14 22:36:00,M{m toicce.
2024-07,mostlyaa-eb56-462e-a9f7-19d91faa89a0,Science:KnowledgeDomain,F_,Hausa,2025-05-19 17:53:00,symbolic_logic
} ,mostlyd6-8649-4257-9035-73e9588cc7fe,Science:KnowledgeDomain,neural_type,Hausa,2024-04-25 08:42:00,"Inee in in.,0.08024,-0.2,- 0"
recorded_language,mostly8b-006f-4279-872a-1f0bbd15564f,Science:KnowledgeDomain,recorded_application,Swahili,2025-01-08 11:39:00,"2024_world-cost,or "
applied,mostlyc3-df03-4bd8-b35d-953b738ef135,Science:KnowledgeDomain,computational,Yoruba,2024-11-05 21:21:00,: 
K.,mostly4c-67cb-4959-978c-4510bcb58275,Science:KnowledgeDomain,",-location} ",Hausa,2025-07-29 22:45:00,description
"2025-03 and6T18,.",mostly65-53a1-4467-827f-04477b724cf2,Science:KnowledgeDomain,", ",Shona,2025-09-30 18:33:00,",primary"
K ,mostly8a-d199-41c3-b872-0b878ddbd138,Science:KnowledgeDomain,",00.3,0.",Oromo,2024-04-30 08:14:00,knowledge_or_at
 {,mostly6c-8182-44b4-85e6-8e8fc3589020,Science:KnowledgeDomain,recordedor.,Zulu,2024-05-15 13:11:00,K 
neural_: ,mostly07-adf0-4354-b893-15bacd8d80a2,Science:KnowledgeDomain,C ,Hausa,2025-09-30 18:33:00,}}
: ,mostly3c-f36c-46f0-8aa0-01500a9f2ba1,Science:KnowledgeDomain,K,Hausa,2025-09-30 18:33:00,"knowledge-1.162,0.599,0.88,0."
"A,00.",mostly72-f5ad-4a92-9721-404090b0847d,Science:KnowledgeDomain,problem_at,Oromo,2024-03-18 18:27:00,{
", ",mostlyf9-c547-4804-bbe4-7fc90f452d1c,Science:KnowledgeDomain,location,Amharic,2024-03-10 01:28:00,Por_or_application 
Improvese s: ,mostly24-3b0f-4c85-bc43-7589a79526eb,Science:KnowledgeDomain,", ",Oromo,2024-07-06 16:42:00,In_world
recorded,mostlybb-395e-4d44-9eee-32cd5b090686,Science:KnowledgeDomain,"P,-1.39.",Swahili,2024-06-30 21:21:00,: 
S ,mostlya5-90cd-452b-814f-ba96591e0ee8,Science:KnowledgeDomain,: ,Amharic,2024-12-22 14:48:00,}_at
discipline,mostly55-f644-422a-8684-b15112ce8ea4,Science:KnowledgeDomain,", ",Igbo,2025-05-14 00:55:00,2024
",_language",mostly51-0f58-4ecc-b5ea-8755b1b1831d,Science:KnowledgeDomain,", ",Yoruba,2024-05-16 12:30:00,", {"
Ber for-pysc-t: .,mostly66-b957-4a8f-bda5-1df6c9b062fa,Science:KnowledgeDomain,symbolic__: ,Shona,2024-04-28 05:31:00,S
,mostlyff-941a-4317-a499-e3b76b15ecc1,Science:KnowledgeDomain,"2024Taly,01-41.",Igbo,2024-09-15 00:23:00,}: 
2024-0.,mostly4f-8874-4b7c-bda7-67b8b7a500e8,Science:KnowledgeDomain,description,Swahili,2024-03-08 20:35:00,science
: ,mostlyf4-f16b-4a55-a7c0-2cd9174e83ed,Science:KnowledgeDomain,location,Shona,2024-04-13 12:55:00,recorded 
 ,mostlyf3-7e88-4218-afe2-ce50cf86dd57,Science:KnowledgeDomain,primary,Igbo,2025-06-02 08:49:00,description
topic,mostly0d-2a24-4340-9cc3-ea5b4fc5e368,Science:KnowledgeDomain,", ",Zulu,2025-08-17 19:56:00,applied
"knowledge, ",mostly3d-6c1e-48b5-9b60-9e4b6a193cde,Science:KnowledgeDomain,", ",Igbo,2024-07-16 01:55:00,methodology
-12-,mostlybc-22fa-4c28-9de2-1bca65bc095f,Science:KnowledgeDomain,recordede{,Yoruba,2025-09-19 22:51:00,Sger.
,mostly28-796f-4875-b6d4-a5b1fc69a2d7,Science:KnowledgeDomain,202500,Hausa,2024-11-07 13:15:00,problemT
: ,mostly34-8b06-4a18-b641-b0fc8693f65f,Science:KnowledgeDomain,,Igbo,2025-08-25 08:30:00,methodology
", ",mostlya3-e7c7-4283-8293-2e2ce86a2a79,Science:KnowledgeDomain,S ,Swahili,2024-09-13 20:02:00,real_solution
M,mostlyb0-1d93-4949-9262-1e04e24203d1,Science:KnowledgeDomain,: ,Hausa,2024-10-29 08:56:00,", "
symbolic_languageing,mostly5b-b020-49ea-92e4-d19344f13b1b,Science:KnowledgeDomain,", ",Oromo,2024-08-11 22:56:00,computational
F with.,mostlyf6-0ecf-4bb2-9c34-dc01a5a73f29,Science:KnowledgeDomain,science,Amharic,2024-05-15 21:16:00,applied
F_type,mostly6f-64e3-4604-889f-59a2cf08b523,Science:KnowledgeDomain,primary_logic,Amharic,2025-01-03 16:28:00,topic
2024real_at,mostlyc1-2f20-4a6d-83a6-f002ac6e6124,Science:KnowledgeDomain,real_T,Swahili,2025-04-23 21:24:00,: 
"Cgs ofablem forio, ",mostly4c-ff5c-4478-a392-49e0c9954e59,Science:KnowledgeDomain,C .,Igbo,2024-05-23 00:01:00,", ande"
",{",mostlyac-04dc-4b4f-9531-75a2fa338082,Science:KnowledgeDomain,Fl1ror_er,Igbo,2024-10-26 07:42:00,In
} ,mostlyd3-fc76-4f95-bd24-6bab7698d0a9,Science:KnowledgeDomain,M,Igbo,2025-08-14 05:59:00,"S ap, "
findings_world_type,mostlya9-bc90-43c6-bf51-c2961d328d67,Science:KnowledgeDomain,: ,Shona,2025-09-30 18:33:00,recordedat-.13
topic,mostly58-7290-4476-a874-794320ac01fc,Science:KnowledgeDomain,knowledge_solution,Swahili,2025-04-01 09:36:00,",-1.0136,-0.8"
neural-cost withes,mostly91-8ccf-4d6d-987b-22082ae9a435,Science:KnowledgeDomain,A.,Oromo,2024-02-20 21:52:00,findings_type
recorded_statement: ,mostly0b-1160-4feb-a95a-b52e89967e48,Science:KnowledgeDomain,real_embedding,Zulu,2024-10-17 14:22:00,findings_language
engineering__location,mostly7c-1895-48e6-b474-b3b4220ecdfb,Science:KnowledgeDomain,-1.,Shona,2024-07-07 23:34:00,: 
knowledge_type,mostlya2-4fee-4d7f-a3f6-5ccb8071ed88,Science:KnowledgeDomain,: {,Yoruba,2025-09-30 18:33:00,} 
", Nigeria",mostly13-0337-4c05-be91-1d54495fe121,Science:KnowledgeDomain,: ,Swahili,2025-08-19 19:03:00,neural
:00,mostlye7-f3ad-449a-a46d-53a0ac970a37,Science:KnowledgeDomain,", ",Igbo,2025-06-28 00:03:00,discipline
neuralstatement and ttarc and mormingetor t seda dingic.,mostly10-97f7-4827-87a1-9ed028ac83dc,Science:KnowledgeDomain,,Hausa,2025-04-23 01:35:00,}} 
findings_at,mostly24-96d8-415a-9ad7-a8c3b81e77ff,Science:KnowledgeDomain,real_logic,Hausa,2024-02-18 11:28:00,real
",.",mostly3f-ed3d-43c4-b46d-002ecd6f23a7,Science:KnowledgeDomain,knowledgeor ,Igbo,2024-04-27 18:24:00,applied_application
2024 ,mostlyea-b90b-439c-b432-26bbfd013b77,Science:KnowledgeDomain,findings_statement,Yoruba,2024-03-13 21:05:00,B 
"Keds { withgal- ct,0.506,-0.602,",mostly0b-ece3-4389-ade2-ce431cf5d58d,Science:KnowledgeDomain,topic,Zulu,2024-02-28 21:03:00,D_language
: {,mostlyf3-3126-40eb-835a-d60ee4959216,Science:KnowledgeDomain,knowledge_solution,Hausa,2024-08-19 20:42:00,E and-.
topic,mostly55-dc90-44ad-9f13-e560fc4ba938,Science:KnowledgeDomain,",_at",Shona,2024-06-03 12:50:00,: 
description,mostly44-6de5-462f-8b88-93e401bf0d11,Science:KnowledgeDomain,"0.80.2,-1.84,-0.05",Yoruba,2024-03-30 16:18:00,discipline in ands l with
}} ,mostly1a-05b1-4174-93b3-78a05265d1cd,Science:KnowledgeDomain,,Shona,2024-04-02 14:56:00,symbolic_or_type
: ,mostlyf2-f412-4736-9a00-c2e2ba53f7c4,Science:KnowledgeDomain,symbolic_statement,Oromo,2024-06-18 15:45:00,}_at
location,mostly68-2cda-4692-bc09-35f44157f564,Science:KnowledgeDomain,findings,Hausa,2024-05-13 20:28:00,P_orapplication
findings_ors: ,mostly5c-f66a-4cbf-b712-d10cf8377ea8,Science:KnowledgeDomain,primary ay:,Yoruba,2025-07-05 11:35:00, 
recorded_ ,mostlyc0-fa31-4d6d-8b6c-38f483feb90f,Science:KnowledgeDomain,A,Igbo,2024-09-29 12:09:00,science
science,mostlyc4-da4b-45fc-b722-5563466a7011,Science:KnowledgeDomain,: ,Hausa,2025-09-14 15:54:00,: 
primary_solution,mostlya1-349d-49c0-b8d2-63bf97dc1840,Science:KnowledgeDomain,.,Igbo,2024-05-10 07:56:00,"- and0.6,-81.05-,_-0.2, "
L,mostly82-62a6-4a54-9cda-9e225767847c,Science:KnowledgeDomain,: ,Shona,2025-01-31 16:18:00,Sen 
.,mostly57-62ed-46bf-b034-f1cfadf7d1f7,Science:KnowledgeDomain,primary,Hausa,2024-08-25 19:25:00,problem
} ,mostly20-7312-4af0-8654-89726a94b121,Science:KnowledgeDomain,"Ae-2,-22, {",Yoruba,2024-09-08 15:55:00,primary_type
science,mostlye8-784f-4567-976e-d412b32d739f,Science:KnowledgeDomain,recorded ,Igbo,2024-08-14 03:58:00, 
M_ref forcpl mer forationedant g( to.,mostly1b-7c49-42d5-9c24-e8ce802fa8e9,Science:KnowledgeDomain,C,Oromo,2024-07-11 15:44:00,symbolic_ing.{
description,mostly56-b8b7-4301-90ab-aedbf8d088dc,Science:KnowledgeDomain,topic,Oromo,2024-11-12 09:24:00,"applied,1"
experimental,mostlyff-8d1a-4c17-b904-4c0ebd7e246e,Science:KnowledgeDomain,L_worldalgtap ines p s,Igbo,2024-11-04 03:58:00,How
", ",mostlyd0-05d6-4777-a2da-fcfbbf71b2d9,Science:KnowledgeDomain,}}solution,Zulu,2024-06-18 03:48:00,"primary_ingdeer mit, "
S_solutionn: ,mostlyaf-1e32-419a-8231-705d88d76dc0,Science:KnowledgeDomain,recorded_at,Igbo,2024-05-23 00:28:00,"symbolic0.6589,-002._"
recorded_language,mostly50-ae83-4a5c-9fe6-6a7241045523,Science:KnowledgeDomain,location,Zulu,2024-11-25 20:06:00,symbolic_type__at
", =",mostly08-96a8-427b-998b-d22feee4af20,Science:KnowledgeDomain,: ,Yoruba,2024-04-16 18:16:00,primary_logic
", ",mostlyb5-6b5e-43a4-bccf-b7dfe53a41e7,Science:KnowledgeDomain,discipline,Yoruba,2024-04-30 05:08:00,methodology
In,mostly58-6131-4131-8592-8b1df1065a04,Science:KnowledgeDomain,neural_type,Amharic,2025-03-13 07:29:00,2025_at
"problem_, ",mostly63-d592-4604-80db-627fa818af95,Science:KnowledgeDomain,methodology,Amharic,2025-04-03 06:38:00,", "
2024-0.2823:_: ,mostly52-701a-46a1-9dd8-be972f230c33,Science:KnowledgeDomain,neural_:_,Oromo,2024-07-17 16:10:00,2024-
discipline,mostlyea-126a-44df-bdd2-9738f7f627bf,Science:KnowledgeDomain,knowledge_or_language,Yoruba,2025-03-10 19:03:00,S and
description,mostly12-1c90-4c11-8ea8-3b69b9d27b8a,Science:KnowledgeDomain,"}10..,10.123721.",Yoruba,2025-09-30 18:33:00,2024 
T} in_ging in c.,mostly30-c824-4272-a8d4-32e9e010ad14,Science:KnowledgeDomain,description,Oromo,2025-09-30 18:33:00,primary 
", p",mostlyc6-28bc-402b-8fde-598e69f2a3e5,Science:KnowledgeDomain,location,Oromo,2025-03-26 16:24:00,location-01
science,mostlycd-1347-4b18-b5ac-636a7c3b2e94,Science:KnowledgeDomain,recorded_or_solution,Zulu,2024-09-25 01:39:00,topic_: 
A:00t -3 ,mostlyff-292e-424b-8051-3851c4a60d36,Science:KnowledgeDomain,: ,Shona,2024-02-10 21:11:00,real_at
: ,mostly7a-faf4-4f51-8924-123ce899cc64,Science:KnowledgeDomain,neural,Oromo,2025-02-08 02:48:00,symbolic_solution
neural___at,mostly35-f7f3-4b9c-8ae3-d0331ab5ba27,Science:KnowledgeDomain,: ,Zulu,2024-09-18 03:56:00,F
", ",mostly12-a396-415c-8b8d-630b3b632857,Science:KnowledgeDomain,2024.,Swahili,2025-07-22 19:21:00,description
disciplinees,mostly99-f678-4733-9da3-7a5db0b87588,Science:KnowledgeDomain,location_: ,Shona,2024-06-23 16:24:00,T
How,mostlyed-4bb6-40ba-9f8d-2f5bada302b5,Science:KnowledgeDomain,primary_symbolic,Zulu,2024-02-20 00:56:00,
recorded_at,mostlybb-5257-4999-ae00-680a5f92c5dc,Science:KnowledgeDomain,discipline,Oromo,2024-08-05 09:10:00,-1.
", ",mostlyef-8bec-4d8c-82bf-329aed9c1b12,Science:KnowledgeDomain,knowledge:00,Hausa,2024-12-12 03:01:00,B
M with,mostlyb3-78aa-4447-864a-d161ede6f973,Science:KnowledgeDomain,description,Oromo,2024-02-24 20:24:00,", "
A ,mostlyfd-4fcc-4e9a-a638-5793355eb419,Science:KnowledgeDomain,location{,Igbo,2024-05-20 14:26:00,
: ,mostlyaf-b523-4efe-a9d7-e8251df31f85,Science:KnowledgeDomain, ,Shona,2024-09-21 21:28:00,: 
problem_embedding,mostly77-5de1-4566-ac98-e01a3e95f5ee,Science:KnowledgeDomain,: ,Shona,2024-09-01 22:38:00, 
recorded_or,mostly39-399a-4035-a366-0dd49edf0857,Science:KnowledgeDomain,S,Hausa,2024-04-10 19:54:00,"locationing,"
", ",mostly09-36ec-48be-9303-518db1ccf8d8,Science:KnowledgeDomain,-.,Shona,2025-05-12 03:03:00,problem
science,mostly86-a76b-47e6-a5a6-ff1671322fc5,Science:KnowledgeDomain,methodology,Shona,2024-02-29 17:52:00,", "
2024s,mostly34-f37a-4d0d-a94c-b43c0df798b9,Science:KnowledgeDomain,,Shona,2025-09-15 01:59:00,R{
: ,mostly13-13a1-4112-82b1-bc9891fd1685,Science:KnowledgeDomain,knowledge.,Yoruba,2024-09-16 09:01:00,: 
", ",mostly43-a804-4e58-b9cc-55b550b2057e,Science:KnowledgeDomain,"primaryTar,.",Igbo,2025-07-09 01:30:00,: 
:00,mostlya9-b0af-42af-9cb8-3bc140c3af3d,Science:KnowledgeDomain,problem,Amharic,2025-09-30 18:33:00,Ss s 
neural_world_world,mostlyc1-1455-4d90-8b30-2d4523726465,Science:KnowledgeDomain,,Shona,2025-08-08 16:25:00,T3ationor: 
Comn anderal,mostlyde-3165-483c-b444-745abc5f69c8,Science:KnowledgeDomain,", ",Igbo,2025-01-23 21:39:00,} 
K,mostly4a-568d-4f0a-921c-5c2accb58a50,Science:KnowledgeDomain,symbolic,Shona,2024-07-07 14:21:00,20240.
"symbolic, ",mostly53-f97a-4dd3-9838-b7a8cbdfc037,Science:KnowledgeDomain,real_or_solution,Igbo,2024-02-26 21:38:00,2025_or_type
Mer,mostly6e-fa69-4269-b4f7-52c1d3c0b752,Science:KnowledgeDomain,description,Shona,2024-06-27 04:09:00,problem
Fing,mostly34-b76a-470b-855d-db65c485036f,Science:KnowledgeDomain,E,Igbo,2024-10-04 21:59:00,} 
}problem_at ,mostlye8-7258-4531-9c9d-1bdf229a58ce,Science:KnowledgeDomain,primary_solution_logic,Oromo,2024-10-22 06:32:00,: 
",0or} and_, ",mostly99-0db7-47ce-aedd-e5a18bb857ae,Science:KnowledgeDomain,Howarar ,Shona,2025-03-19 10:21:00,description
discipline_or_solution,mostly07-10e4-4502-ba64-9062a3e9f475,Science:KnowledgeDomain,A,Hausa,2025-09-30 18:33:00,C 
description1.,mostlyb8-73b8-42ba-a502-697bbffc2c08,Science:KnowledgeDomain,: ,Amharic,2025-09-30 18:33:00,R 
methodology,mostlydc-2613-4592-8ffc-2c8b97bcc899,Science:KnowledgeDomain,S_logic,Igbo,2024-11-20 08:24:00,Improveseses
: ,mostly7d-9523-4eb3-88cf-3444841d183b,Science:KnowledgeDomain,}findings_at,Shona,2025-06-21 21:56:00,A 
S{,mostly82-ed01-45fa-ae6d-4fc45026b9b7,Science:KnowledgeDomain,recorded_y,Shona,2024-03-16 08:16:00,discipline tosedingpted alin d for andhcing in;.
: ,mostly87-bd74-4c98-a8bf-937dc4bcf014,Science:KnowledgeDomain,M,Zulu,2025-09-30 18:33:00,problem_at
,mostlyc3-35f1-4cd2-aebf-4b2928230aec,Science:KnowledgeDomain,recorded_at,Igbo,2025-06-20 12:55:00,If
primary_logic,mostly31-3755-41cc-b4c3-ee7a4da5474c,Science:KnowledgeDomain,",_language",Igbo,2025-09-30 18:33:00,Kor_} 
experimentall,mostlybf-b04a-4e9e-be70-6e58c2102ea0,Science:KnowledgeDomain,recorded_languagec doror,Oromo,2024-06-05 12:59:00,E_embedding
methodology,mostlyd8-613e-4a8f-a97d-08972ba5f9fa,Science:KnowledgeDomain,S ,Shona,2025-01-21 22:04:00,0.
If,mostlyf2-f588-48d0-8c0a-36c0cff9a683,Science:KnowledgeDomain,discipline,Hausa,2025-09-30 16:17:00,symbolic_language
recorded__at,mostlyc3-5ff2-4012-8e24-56e93122ab57,Science:KnowledgeDomain,: ,Oromo,2024-11-02 06:42:00,".92,1.61427,0.69 , "
} ,mostlyda-03c2-4437-85c1-619724411b43,Science:KnowledgeDomain,knowledge,Swahili,2024-05-13 15:07:00,{_: 
methodologyorrees in withysing,mostlya1-0d0c-4be6-9d4f-bf1ab5a3f52d,Science:KnowledgeDomain,findings_embedding,Oromo,2025-09-29 20:41:00,primary
sciencep,mostly11-4d74-4e58-aca0-059a350ceaca,Science:KnowledgeDomain,recorded,Oromo,2024-03-31 14:31:00,recorded_solution
discipline,mostlybb-a7ae-4300-8fa0-a8430ab44949,Science:KnowledgeDomain,knowledge.,Yoruba,2024-01-23 12:29:00,
applied0.-0.674,mostly0c-a8b8-40cc-bcff-4cf2fad9fd0c,Science:KnowledgeDomain,: ,Hausa,2024-03-04 15:07:00,M 
", ",mostly64-ec8b-48c1-8edb-83e40e0d215f,Science:KnowledgeDomain,neural_world_world_solution,Zulu,2024-02-13 23:29:00,findings_or_solution
", ",mostly84-1e23-4f52-8fa1-e0b51266769b,Science:KnowledgeDomain,primary_,Igbo,2024-05-22 13:31:00,", "
S,mostlya2-c518-48e9-a205-b749ad45af90,Science:KnowledgeDomain,P_at,Oromo,2024-03-19 20:11:00,science
0.,mostly97-a519-4bb8-b015-e0792a76425b,Science:KnowledgeDomain,In_,Swahili,2024-09-10 22:01:00,recorded_: 
symbolic_ s,mostly2a-6ad5-4ceb-b7f3-c270ba211ea6,Science:KnowledgeDomain,description,Swahili,2024-03-05 21:47:00,symbolic
knowledge-0.,mostlyde-c0ef-4b01-a7e9-78bb62512a3a,Science:KnowledgeDomain,discipline,Oromo,2024-04-09 06:36:00,"G-6.36-0.08059,24080.5,1.9.54-,24}}}--04"
problem,mostly6a-cdf9-4cd6-988b-7d14532dea53,Science:KnowledgeDomain,location,Shona,2025-06-16 10:53:00,Improves p waterableing inh 
: ,mostly36-aa72-42c6-8564-861846a8e8ec,Science:KnowledgeDomain,2025,Shona,2024-05-13 10:06:00,R
M ,mostly06-2a05-49f5-bcc9-08eff5b7bf4b,Science:KnowledgeDomain,How to-s,Hausa,2024-07-05 01:43:00,}
: ,mostly75-06ed-4b23-942f-805543c576a6,Science:KnowledgeDomain,topic:} ,Amharic,2025-08-28 06:01:00,
problem-0.19,mostlyd7-211f-4a41-94f5-7411b0cb2aa0,Science:KnowledgeDomain,neural_: ,Swahili,2024-11-16 19:07:00,topic
applied,mostly42-bf3e-4f14-b854-a447dddc426e,Science:KnowledgeDomain,,Igbo,2024-04-12 01:16:00,2024recorded-or-02-05101
P: {,mostlybe-df6d-43d0-9e57-30eaa99f61b8,Science:KnowledgeDomain,: {,Shona,2025-04-02 22:47:00,", "
knowledge_language,mostly3c-ff87-46a1-aca2-b2203ee92b1a,Science:KnowledgeDomain,findings_or_statement,Igbo,2024-05-05 15:11:00,methodology
science,mostlyda-7a88-40ab-b236-44f1c3bc14a2,Science:KnowledgeDomain,neural_at,Igbo,2025-06-06 12:24:00,", "
symbolic ,mostlyaa-035e-47fc-a499-dd92c7b17b18,Science:KnowledgeDomain,"2024-04-0._609,0.01.9",Shona,2024-09-25 06:01:00, 
recorded,mostly9a-f020-4d6f-9afa-84a99e38ca65,Science:KnowledgeDomain,topic,Shona,2024-04-05 12:17:00,: 
Improvesl,mostlyc9-7964-458d-b827-5d52b2697c81,Science:KnowledgeDomain,2024-1.,Hausa,2024-01-24 20:34:00,findings_oc
science,mostly00-2be0-44bb-b315-1088c13b3e30,Science:KnowledgeDomain,: ,Igbo,2024-07-23 11:32:00,: 
computational,mostly57-3464-4332-a4da-a0ff553385d1,Science:KnowledgeDomain,"real,- ",Yoruba,2024-02-23 19:40:00,",  s"
K.,mostlyaa-9d6b-4f9d-9033-c8f8b84092b9,Science:KnowledgeDomain,Shona,Igbo,2024-05-20 12:48:00,: 
findingsat,mostlyd7-d5ba-46dd-9918-2a4be0a019d2,Science:KnowledgeDomain,S d,Amharic,2024-05-03 08:01:00,
", ",mostly0b-8cea-4cb4-b181-09ea1907e79a,Science:KnowledgeDomain,recorded_embedding,Hausa,2024-06-24 19:50:00,findings__ 
"primary- al p%, ",mostlydc-1faf-46c7-9a83-54cae90cee6c,Science:KnowledgeDomain,"A, ",Igbo,2025-09-30 18:33:00,Agor
P with,mostly0e-94ca-4627-9d99-095752685902,Science:KnowledgeDomain,applied,Shona,2025-02-03 08:32:00,location
L.,mostly1c-e4d0-4906-a61c-4907a11a69d1,Science:KnowledgeDomain,: ,Oromo,2024-03-09 06:24:00,",-0."
",-0.238,0..6.",mostly61-0b44-41d8-ada1-672f3fd3c0ab,Science:KnowledgeDomain,: {,Oromo,2024-11-25 13:12:00,B
}: ,mostly4b-6861-4a21-830d-b7932db211b2,Science:KnowledgeDomain,} ,Yoruba,2024-01-21 22:52:00,discipline
P_or,mostly16-226c-48e8-ae14-4c4d1b1119d6,Science:KnowledgeDomain,: ,Shona,2024-02-10 07:34:00,knowledge and
 ,mostlyfc-ad0c-4fa4-b9e3-3d110139575f,Science:KnowledgeDomain,", ",Amharic,2024-06-09 18:46:00,
science,mostly10-5a40-4362-8ae9-49598f22d527,Science:KnowledgeDomain,real_world___or_logic: ,Igbo,2024-04-24 21:31:00,",1"
G,mostly0f-5d1e-4d49-8ba8-938f9db0e876,Science:KnowledgeDomain,description,Igbo,2024-01-20 01:38:00,recordedt1.
", ",mostlyce-9c2c-443f-b1d2-cafa04a8af45,Science:KnowledgeDomain,findings ,Shona,2025-08-23 12:55:00,neural.
,mostly68-4af1-4e54-8d00-8d98090e8bda,Science:KnowledgeDomain,real_at,Igbo,2024-12-18 00:59:00,", "
topic: ,mostlya8-3de9-4475-8537-be0fa3b87ff8,Science:KnowledgeDomain,problemg-03-,Swahili,2025-06-23 22:01:00,2024__language
symbolic_at,mostly79-0562-4514-862a-6eff52986769,Science:KnowledgeDomain,recorded_statement,Amharic,2025-01-17 09:20:00,", "
symbolic_orp,mostly72-81e5-4619-bbc9-9d44b0dd1374,Science:KnowledgeDomain,real_or_logic,Hausa,2024-11-18 12:55:00,science
"In-0,1..404,0.02,-04.",mostlyaf-250d-4f5d-a9c0-457d6be7d472,Science:KnowledgeDomain,: ,Amharic,2024-09-11 10:10:00,recorded
recorded_solution,mostly22-1dde-4972-82c1-a89099168cd1,Science:KnowledgeDomain,: ,Hausa,2024-08-23 00:57:00,: 
Kyeda psortes- in; andos andhmesyes-r-ala ,mostly72-bf7e-4909-8942-1d61a79f54b5,Science:KnowledgeDomain,A: ,Igbo,2024-09-16 01:24:00,"2024.7,-1.,20.59191904,-0.04532,-0."
A_statement,mostly59-9a60-49d1-a01f-2b1f00df69fe,Science:KnowledgeDomain,problem ,Igbo,2024-04-28 09:25:00,science
",-",mostly97-27db-463c-ab5a-a8962bbc9a9b,Science:KnowledgeDomain,S,Igbo,2024-08-19 23:22:00,A
topic0.,mostly24-4171-4113-a078-ac94450f9682,Science:KnowledgeDomain,science,Igbo,2025-05-11 04:56:00,problem
computational_type,mostly33-ca26-4426-97f9-f9b9b6e00442,Science:KnowledgeDomain,computer,Shona,2024-05-26 13:54:00,C 
P sa,mostly5f-0799-4296-919a-167f841cfc89,Science:KnowledgeDomain,location,Oromo,2025-07-08 10:42:00,2025
Shona,mostlyaf-227c-416a-bf0a-5ca480201856,Science:KnowledgeDomain,topic,Zulu,2025-01-03 14:02:00,"neural_or_solutione sr,-0.,1.."
real_worldstatement,mostlyee-69b0-40f2-849a-75c1ae9af952,Science:KnowledgeDomain,",06051.1334018,0.151514,-0.2}022,,",Hausa,2024-07-30 01:20:00,M_oro in.
primary_: ,mostlye3-532a-47d8-bf80-3a3cb4ef2253,Science:KnowledgeDomain,computational_at,Zulu,2025-08-16 22:15:00,neural
engineering,mostly7b-56ef-489b-a20e-b1121cb1c7d9,Science:KnowledgeDomain,primary.,Oromo,2024-02-17 08:46:00,methodology
methodology,mostly8b-7d8d-4220-82cc-907e99ec8d2d,Science:KnowledgeDomain,science,Swahili,2024-08-16 17:59:00,",1"
", ",mostlyf9-ef83-4f86-a9ff-3120a4b59860,Science:KnowledgeDomain,G00,Yoruba,2024-01-08 14:44:00,", "
recorded ,mostly73-97a4-4cdd-b3c4-991e27e148d9,Science:KnowledgeDomain,L_type,Igbo,2025-06-01 09:48:00,", "
{,mostly0e-fc0e-4c7c-9d45-a22f273b0c48,Science:KnowledgeDomain,: {,Oromo,2024-11-15 23:29:00,discipline
", ",mostlyd0-1e9e-4047-ac40-d97279bfdcf2,Science:KnowledgeDomain,topic,Zulu,2024-05-11 21:47:00,"2025_-0.36-,-0.3.,1.613,0.4,-012,0.3442,-1111,,-0c."
M,mostly54-41f2-4b5b-9a76-69c584d92550,Science:KnowledgeDomain,computer,Igbo,2024-01-23 03:31:00,problem_solution
